Settings:
filename,251023_cycle_9.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,4.35
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,8.70,8.70,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,-0.13,0.00,0.00,0
31,-0.13,0.13,0.51,0
62,2.62,2.83,0.55,0
93,4.09,2.77,0.64,0
124,5.19,4.00,0.74,0
155,5.92,3.51,0.86,0
186,6.65,2.78,0.97,0
217,7.20,2.05,1.04,0
248,7.57,1.50,1.10,0
279,8.12,1.13,1.13,0
310,8.49,0.58,1.16,0
341,8.85,0.21,1.17,0
372,8.85,-0.15,1.17,0
403,9.04,-0.15,1.17,0
434,9.22,-0.34,1.16,0
465,9.40,-0.52,1.15,0
496,9.77,-0.70,1.13,0
527,9.95,-1.07,1.10,0
558,10.14,-1.25,1.07,0
589,10.14,-1.44,1.02,0
620,10.32,-1.44,0.98,0
651,10.50,-1.62,0.93,0
682,10.69,-1.80,0.88,0
713,10.69,-1.99,0.82,0
744,10.87,-1.99,0.76,0
775,10.87,-2.17,0.69,0
806,11.05,-2.17,0.63,0
837,11.05,-2.35,0.56,0
868,11.24,-2.35,0.48,0
899,11.05,-2.54,0.40,0
930,11.05,-2.35,0.33,0
961,9.04,-2.35,0.26,0
992,10.50,-0.34,0.22,0
1023,10.14,-1.80,0.18,0
1054,10.14,-1.44,0.13,0
1085,7.57,-1.44,0.09,0
1116,9.22,1.13,0.09,0
1147,9.04,-0.52,0.09,0
1178,9.22,-0.34,0.08,0
1209,9.04,-0.52,0.07,0
1240,9.04,-0.34,0.05,0
1271,9.04,-0.34,0.04,0
1302,9.04,-0.34,0.03,0
1333,9.04,-0.34,0.02,0
1364,9.04,-0.34,0.01,0
1395,9.04,-0.34,0.00,0
1426,9.04,-0.34,-0.01,0
1457,8.85,-0.34,-0.02,0
1488,8.85,-0.15,-0.03,0
1520,8.85,-0.15,-0.03,0
1551,6.65,-1.89,-0.07,0
1582,5.92,-2.39,-0.13,0
1613,5.19,-4.35,-0.23,0
1644,4.45,-5.19,-0.37,0
1675,3.72,-4.45,-0.52,0
1706,2.99,-3.72,-0.65,0
1737,2.25,-2.99,-0.75,0
1768,1.52,-2.25,-0.84,0
1799,0.97,-1.52,-0.89,0
1830,0.42,-0.97,-0.93,0
1861,0.24,-0.42,-0.95,0
1892,0.06,-0.24,-0.97,0
1923,0.06,-0.06,-0.97,0
1954,0.06,-0.06,-0.97,0
1985,0.06,-0.06,-0.97,0
2016,0.06,-0.06,-0.97,0
2047,0.06,-0.06,-0.98,0
2078,0.06,-0.06,-0.98,0
2109,0.06,-0.06,-0.98,0
2140,0.06,-0.06,-0.98,0
2171,0.06,-0.06,-0.98,0
2202,0.06,-0.06,-0.99,0
2233,0.06,-0.06,-0.99,0
2264,0.06,-0.06,-0.99,0
2295,0.06,-0.06,-0.99,0
2326,0.06,-0.06,-0.99,0
2357,0.06,-0.06,-0.99,0
2388,-0.13,-0.06,-1.00,0
2419,0.06,0.13,-0.99,0
2450,0.06,-0.06,-0.99,0
2481,0.06,-0.06,-0.99,0
2512,0.06,-0.06,-1.00,0
2544,0.06,-0.06,-1.00,0
2575,0.06,-0.06,-1.00,0
2606,0.06,-0.06,-1.00,0
2637,0.06,-0.06,-1.00,0
2668,0.06,-0.06,-1.00,0
2699,0.06,-0.06,-1.01,0
2730,0.06,-0.06,-1.01,0
2761,0.06,-0.06,-1.01,0
2792,0.06,-0.06,-1.01,0
2823,0.06,-0.06,-1.01,0
2854,0.06,-0.06,-1.02,0
2885,0.06,-0.06,-1.02,0
2916,0.06,-0.06,-1.02,0
2947,0.06,-0.06,-1.02,0
2978,0.06,-0.06,-1.02,0
3009,0.06,-0.06,-1.02,0
3011,0.06,0.00,0.00,1
3070,0.06,0.00,0.00,0
3101,0.06,0.81,0.01,0
3132,1.52,3.51,0.08,0
3163,2.99,4.74,0.20,0
3194,4.45,5.71,0.36,0
3226,5.55,4.25,0.51,0
3257,6.29,3.15,0.62,0
3288,6.84,2.41,0.70,0
3319,7.39,1.86,0.77,0
3350,7.75,1.31,0.82,0
3381,8.30,0.95,0.85,0
3412,8.67,0.40,0.87,0
3443,8.85,0.03,0.88,0
3474,9.04,-0.15,0.87,0
3505,9.22,-0.34,0.87,0
3536,9.40,-0.52,0.85,0
3568,9.77,-0.70,0.84,0
3599,9.77,-1.07,0.81,0
3630,9.95,-1.07,0.78,0
3661,10.14,-1.25,0.74,0
3692,10.32,-1.44,0.70,0
3723,10.50,-1.62,0.65,0
3754,10.69,-1.80,0.60,0
3785,10.69,-1.99,0.54,0
3816,10.87,-1.99,0.48,0
3847,10.87,-2.17,0.41,0
3878,10.69,-2.17,0.35,0
3909,10.69,-1.99,0.28,0
3940,9.77,-1.99,0.22,0
3971,9.95,-1.07,0.17,0
4002,9.59,-1.25,0.14,0
4033,9.59,-0.89,0.10,0
4064,9.40,-0.89,0.08,0
4095,9.40,-0.70,0.05,0
4126,9.40,-0.70,0.03,0
4157,9.22,-0.70,0.01,0
4188,9.22,-0.52,-0.01,0
4219,9.04,-0.52,-0.03,0
4250,8.85,-0.34,-0.04,0
4281,8.85,-0.15,-0.05,0
4312,8.85,-0.15,-0.05,0
4343,8.85,-0.15,-0.06,0
4374,8.67,-0.15,-0.06,0
4405,8.67,0.03,-0.06,0
4436,8.67,0.03,-0.06,0
4467,8.67,0.03,-0.06,0
4498,8.67,0.03,-0.06,0
4529,8.67,0.03,-0.06,0
4560,8.49,0.03,-0.06,0
4592,8.49,0.21,-0.06,0
4623,6.47,-2.57,-0.09,0
4654,5.55,-3.25,-0.18,0
4685,4.82,-5.03,-0.31,0
4716,3.90,-4.82,-0.47,0
4747,3.17,-3.90,-0.60,0
4778,2.44,-3.17,-0.72,0
4809,1.70,-2.44,-0.81,0
4840,1.15,-1.70,-0.87,0
4871,0.60,-1.15,-0.91,0
4902,0.42,-0.60,-0.94,0
4933,0.24,-0.42,-0.96,0
4964,0.06,-0.24,-0.97,0
4995,0.06,-0.06,-0.97,0
5026,0.06,-0.06,-0.97,0
5057,0.06,-0.06,-0.97,0
5088,0.06,-0.06,-0.98,0
5119,0.06,-0.06,-0.98,0
5150,0.06,-0.06,-0.98,0
5181,0.06,-0.06,-0.98,0
5212,0.06,-0.06,-0.98,0
5243,0.06,-0.06,-0.98,0
5274,0.06,-0.06,-0.99,0
5305,0.06,-0.06,-0.99,0
5336,0.06,-0.06,-0.99,0
5367,0.06,-0.06,-0.99,0
5398,0.06,-0.06,-0.99,0
5429,0.06,-0.06,-0.99,0
5460,0.06,-0.06,-1.00,0
5491,0.06,-0.06,-1.00,0
5522,0.06,-0.06,-1.00,0
5553,0.06,-0.06,-1.00,0
5584,0.06,-0.06,-1.00,0
5616,0.06,-0.06,-1.00,0
5647,0.06,-0.06,-1.01,0
5678,0.06,-0.06,-1.01,0
