Settings:
filename,251023_cycle_6.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,4.35
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,8.70,8.70,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
31,0.06,-0.06,-0.22,0
62,0.60,2.64,-0.18,0
93,2.80,4.79,-0.07,0
124,3.35,5.29,0.24,0
156,3.35,5.35,0.40,0
187,3.54,5.35,0.56,0
218,3.35,5.16,0.72,0
249,3.35,5.35,0.88,0
280,3.54,5.35,1.04,0
311,3.54,5.16,1.19,0
342,3.54,5.16,1.35,0
373,3.54,5.16,1.50,0
404,3.54,5.16,1.66,0
435,3.54,5.16,1.81,0
466,3.35,5.16,1.97,0
497,3.35,5.35,2.13,0
528,3.35,5.35,2.29,0
559,3.54,5.35,2.45,0
590,3.72,5.16,2.61,0
621,3.54,4.98,2.76,0
652,3.54,5.16,2.91,0
683,3.54,5.16,3.07,0
714,3.54,5.16,3.22,0
745,3.54,5.16,3.38,0
776,3.54,5.16,3.53,0
807,3.54,5.16,3.69,0
839,3.54,5.16,3.84,0
870,3.54,5.16,4.00,0
901,3.54,5.16,4.16,0
932,3.54,5.16,4.31,0
963,3.54,5.16,4.47,0
994,3.54,5.16,4.63,0
1025,3.54,5.16,4.78,0
1056,3.54,5.16,4.94,0
1087,3.54,5.16,5.10,0
1118,3.54,5.16,5.26,0
1149,3.54,5.16,5.42,0
1180,3.54,5.16,5.58,0
1211,3.54,5.16,5.74,0
1242,3.54,5.16,5.90,0
1273,3.54,5.16,6.06,0
1304,3.54,5.16,6.22,0
