Settings:,,
Use KPA,0,
KP,0.8,
KI,0,
KD,0,
Traj Follow Error Threshold,2.9,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,15,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 100.00, 1500.00, 1600.00, 3000.00, ",""
"Traj pressures","0.00, 7.20, 7.20, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0.06,0,0,0
0.016,0.06,-0.06,-0.24,0
0.032,0.06,2.18,-0.21,0
0.048,0.06,2.18,-0.21,0
0.064,0.79,2.18,-0.14,0
0.08,2.62,2.18,-0.14,0
0.096,3.35,1.84,-0.08,0
0.112,3.9,1.84,-0.08,0
0.128,4.45,2.79,-0.01,0
0.144,5.19,2.79,-0.01,0
0.16,5.55,2.01,0.06,0
0.176,5.92,2.01,0.06,0
0.192,6.29,1.28,0.11,0
0.208,6.47,1.28,0.11,0
0.224,6.65,0.73,0.14,0
0.24,6.84,0.73,0.14,0
0.256,7.2,0.36,0.16,0
0.272,7.39,-0,0.16,0
0.288,6.1,-0,0.16,0
0.304,6.47,1.1,0.18,0
0.32,6.65,1.1,0.18,0
0.336,6.65,0.55,0.2,0
0.352,6.65,0.55,0.2,0
0.368,6.65,0.55,0.22,0
0.384,6.65,0.55,0.22,0
0.4,6.84,0.55,0.24,0
0.416,6.84,0.55,0.24,0
0.432,6.84,0.36,0.25,0
0.448,6.84,0.36,0.25,0
0.464,6.65,0.36,0.26,0
0.48,6.65,0.36,0.26,0
0.496,6.65,0.55,0.28,0
0.512,6.65,0.55,0.29,0
0.528,6.47,0.55,0.29,0
0.544,6.47,0.73,0.31,0
0.56,6.47,0.73,0.31,0
0.576,6.47,0.73,0.33,0
0.592,6.47,0.73,0.33,0
0.608,6.47,0.73,0.36,0
0.624,6.47,0.73,0.36,0
0.64,6.47,0.73,0.38,0
0.656,6.65,0.73,0.38,0
0.672,6.47,0.55,0.4,0
0.688,6.65,0.55,0.4,0
0.704,6.65,0.55,0.41,0
0.72,6.65,0.55,0.41,0
0.736,6.65,0.55,0.43,0
0.752,6.47,0.55,0.45,0
0.768,6.47,0.55,0.45,0
0.784,6.47,0.73,0.46,0
0.8,6.47,0.73,0.46,0
0.816,6.47,0.73,0.49,0
0.832,6.47,0.73,0.49,0
0.848,6.47,0.73,0.51,0
0.864,6.47,0.73,0.51,0
0.88,6.47,0.73,0.53,0
0.896,6.47,0.73,0.53,0
0.912,6.47,0.73,0.55,0
0.928,6.47,0.73,0.55,0
0.944,6.47,0.73,0.57,0
0.96,6.47,0.73,0.57,0
0.976,6.47,0.73,0.6,0
0.992,6.47,0.73,0.6,0
1.008,6.47,0.73,0.62,0
1.024,6.47,0.73,0.64,0
1.04,6.47,0.73,0.64,0
1.056,6.47,0.73,0.66,0
1.072,6.47,0.73,0.66,0
1.088,6.47,0.73,0.68,0
1.104,6.47,0.73,0.68,0
1.12,6.47,0.73,0.71,0
1.136,6.47,0.73,0.71,0
1.152,6.47,0.73,0.73,0
1.168,6.47,0.73,0.73,0
1.184,6.47,0.73,0.75,0
1.2,6.47,0.73,0.75,0
1.216,6.47,0.73,0.77,0
1.232,6.47,0.73,0.77,0
1.248,6.47,0.73,0.79,0
1.264,6.47,0.73,0.82,0
1.28,6.47,0.73,0.82,0
1.296,6.47,0.73,0.84,0
1.312,6.47,0.73,0.84,0
1.328,6.47,0.73,0.86,0
1.344,6.47,0.73,0.86,0
1.36,6.29,0.73,0.88,0
1.376,6.47,0.73,0.88,0
1.392,6.29,0.73,0.9,0
1.408,6.47,0.73,0.9,0
1.424,6.29,0.73,0.93,0
1.44,6.47,0.73,0.93,0
1.456,6.47,0.73,0.95,0
1.472,6.47,0.73,0.95,0
1.488,6.47,0.73,0.97,0
1.504,6.47,0.73,0.99,0
1.52,6.47,0.73,0.99,0
1.536,6.47,-0.78,0.99,0
1.552,6.47,-0.78,0.99,0
1.568,6.47,-3.01,0.93,0
1.584,6.29,-3.01,0.93,0
1.6,4.45,-5.06,0.81,0
1.616,4.27,-5.06,0.81,0
1.632,3.9,-4.27,0.67,0
1.648,3.54,-4.27,0.67,0
1.664,3.17,-3.54,0.56,0
1.68,2.8,-3.54,0.56,0
1.696,2.62,-2.8,0.46,0
1.712,2.25,-2.8,0.46,0
1.728,1.89,-2.25,0.38,0
1.744,1.7,-1.89,0.32,0
1.76,1.34,-1.89,0.32,0
1.776,1.15,-1.34,0.27,0
1.792,0.79,-1.34,0.27,0
1.808,0.6,-0.79,0.24,0
1.824,0.42,-0.79,0.24,0
1.84,0.24,-0.42,0.22,0
1.856,0.24,-0.42,0.22,0
1.872,0.06,-0.24,0.21,0
1.888,0.06,-0.24,0.21,0
1.904,0.06,-0.06,0.21,0
1.92,0.06,-0.06,0.21,0
1.936,0.06,-0.06,0.21,0
1.952,-0.13,-0.06,0.21,0
1.968,-0.13,0.13,0.21,0
1.984,0.06,0.13,0.21,0
2,0.06,0.13,0.21,0
2.016,0.06,-0.06,0.21,0
2.032,0.06,-0.06,0.21,0
2.048,0.06,-0.06,0.21,0
2.064,0.06,-0.06,0.21,0
2.08,0.24,-0.06,0.21,0
2.096,0.24,-0.06,0.21,0
2.112,0.24,-0.24,0.21,0
2.128,0.06,-0.24,0.21,0
2.144,0.24,-0.06,0.2,0
2.16,0.06,-0.06,0.2,0
2.176,0.06,-0.06,0.2,0
2.192,0.06,-0.06,0.2,0
2.208,0.06,-0.06,0.2,0
2.224,0.06,-0.06,0.2,0
2.24,0.06,-0.06,0.2,0
2.256,0.06,-0.06,0.2,0
2.272,0.06,-0.06,0.2,0
2.288,0.06,-0.06,0.19,0
2.304,0.06,-0.06,0.19,0
2.32,0.06,-0.06,0.19,0
2.336,0.06,-0.06,0.19,0
2.352,0.06,-0.06,0.19,0
2.368,0.24,-0.06,0.19,0
2.384,0.24,-0.24,0.19,0
2.4,0.24,-0.24,0.19,0
2.416,0.24,-0.24,0.18,0
2.432,0.24,-0.24,0.18,0
2.448,0.24,-0.24,0.17,0
2.464,0.24,-0.24,0.16,0
2.48,0.06,-0.24,0.16,0
2.496,0.06,-0.06,0.16,0
2.512,0.06,-0.06,0.16,0
2.528,0.06,-0.06,0.16,0
2.544,0.06,-0.06,0.16,0
2.56,0.06,-0.06,0.16,0
2.576,0.06,-0.06,0.16,0
2.592,0.06,-0.06,0.15,0
