Settings:,,
Use KPA,0,
KP,0.675,
KI,2.11,
KD,0,
Traj Follow Error Threshold,2.9,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,15,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 1500.00, 1600.00, 3000.00, 3500.00, ",""
"Traj pressures","0.00, 5.80, 5.80, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0.06,0,0,0
0.016,0.06,-0.06,-0.46,0
0.032,0.06,-0.06,-0.46,0
0.048,0.06,0.06,-0.46,0
0.064,0.06,0.18,-0.46,0
0.08,0.06,0.18,-0.46,0
0.096,0.06,0.18,-0.45,0
0.112,0.06,0.18,-0.45,0
0.128,0.06,0.3,-0.44,0
0.144,0.06,0.3,-0.44,0
0.16,0.06,0.42,-0.43,0
0.176,0.06,0.42,-0.43,0
0.192,0.06,0.54,-0.42,0
0.208,0.06,0.54,-0.42,0
0.224,0.06,0.66,-0.4,0
0.24,0.06,0.66,-0.4,0
0.256,-0.13,0.78,-0.38,0
0.272,0.06,0.78,-0.38,0
0.288,0.06,0.9,-0.35,0
0.304,0.06,1.02,-0.32,0
0.32,0.06,1.02,-0.32,0
0.336,0.06,1.14,-0.29,0
0.352,0.06,1.14,-0.29,0
0.368,0.06,1.26,-0.26,0
0.384,0.06,1.26,-0.26,0
0.4,0.06,1.38,-0.22,0
0.416,0.06,1.38,-0.22,0
0.432,0.06,1.5,-0.17,0
0.448,0.06,1.5,-0.17,0
0.464,0.24,1.62,-0.13,0
0.48,0.24,1.62,-0.13,0
0.496,0.6,1.56,-0.08,0
0.512,1.15,1.56,-0.08,0
0.528,1.15,0.76,-0.04,0
0.544,1.15,0.88,-0.02,0
0.56,1.15,0.88,-0.02,0
0.576,1.15,1,0.01,0
0.592,1.34,1,0.01,0
0.608,1.34,0.94,0.04,0
0.624,1.52,0.94,0.04,0
0.64,1.52,0.88,0.07,0
0.656,1.7,0.88,0.07,0
0.672,1.7,0.81,0.09,0
0.688,1.7,0.81,0.09,0
0.704,1.89,0.93,0.12,0
0.72,2.07,0.93,0.12,0
0.736,2.25,0.69,0.14,0
0.752,2.44,0.69,0.14,0
0.768,2.44,0.44,0.16,0
0.784,2.44,0.56,0.17,0
0.8,2.44,0.56,0.17,0
0.816,2.62,0.68,0.19,0
0.832,2.62,0.68,0.19,0
0.848,2.8,0.62,0.21,0
0.864,2.99,0.62,0.21,0
0.88,2.99,0.37,0.23,0
0.896,3.17,0.37,0.23,0
0.912,3.17,0.31,0.24,0
0.928,3.17,0.31,0.24,0
0.944,3.17,0.43,0.25,0
0.96,3.17,0.43,0.25,0
0.976,3.35,0.55,0.26,0
0.992,3.54,0.55,0.26,0
1.008,3.72,0.3,0.27,0
1.024,3.72,0.12,0.28,0
1.04,3.72,0.12,0.28,0
1.056,3.72,0.23,0.29,0
1.072,3.9,0.23,0.29,0
1.088,3.9,0.17,0.29,0
1.104,3.9,0.17,0.29,0
1.12,3.9,0.29,0.3,0
1.136,3.9,0.29,0.3,0
1.152,4.09,0.41,0.31,0
1.168,4.27,0.41,0.31,0
1.184,4.27,0.16,0.32,0
1.2,4.27,0.16,0.32,0
1.216,4.45,0.28,0.32,0
1.232,4.45,0.28,0.32,0
1.248,4.64,0.22,0.33,0
1.264,4.64,0.16,0.34,0
1.28,4.64,0.16,0.34,0
1.296,4.64,0.28,0.34,0
1.312,4.82,0.28,0.34,0
1.328,4.82,0.21,0.35,0
1.344,5,0.21,0.35,0
1.36,5,0.15,0.36,0
1.376,5,0.15,0.36,0
1.392,5.19,0.27,0.36,0
1.408,5.19,0.27,0.36,0
1.424,5.19,0.21,0.37,0
1.44,5.37,0.21,0.37,0
1.456,5.37,0.15,0.38,0
1.472,5.37,0.15,0.38,0
1.488,5.55,0.27,0.38,0
1.504,5.55,0.2,0.39,0
1.52,5.74,0.2,0.39,0
1.536,5.74,0.06,0.39,0
1.552,5.74,0.06,0.39,0
1.568,5.74,0.06,0.4,0
1.584,5.74,0.06,0.4,0
1.6,5.92,0.06,0.4,0
1.616,5.92,0.06,0.4,0
1.632,5.92,-0.17,0.4,0
1.648,5.92,-0.17,0.4,0
1.664,5.92,-0.3,0.39,0
1.68,5.92,-0.3,0.39,0
1.696,5.92,-0.43,0.38,0
1.712,5.92,-0.43,0.38,0
1.728,5.92,-0.56,0.36,0
1.744,5.92,-0.69,0.34,0
1.76,5.92,-0.69,0.34,0
1.776,5.92,-0.82,0.32,0
1.792,5.92,-0.82,0.32,0
1.808,5.92,-0.94,0.29,0
1.824,5.92,-0.94,0.29,0
1.84,5.92,-1.07,0.26,0
1.856,5.92,-1.07,0.26,0
1.872,5.92,-1.2,0.23,0
1.888,5.74,-1.2,0.23,0
1.904,5.74,-1.15,0.19,0
1.92,5.74,-1.15,0.19,0
1.936,5.74,-1.27,0.16,0
1.952,5.74,-1.27,0.16,0
1.968,5.74,-1.4,0.12,0
1.984,5.74,-1.4,0.08,0
2,5.74,-1.4,0.08,0
2.016,5.74,-1.53,0.03,0
2.032,5.74,-1.53,0.03,0
2.048,5.74,-1.66,-0.02,0
2.064,5.55,-1.66,-0.02,0
2.08,5.55,-1.61,-0.07,0
2.096,5.55,-1.61,-0.07,0
2.112,5.55,-1.73,-0.12,0
2.128,5.55,-1.73,-0.12,0
2.144,5.55,-1.86,-0.17,0
2.16,5.55,-1.86,-0.17,0
2.176,5.55,-1.99,-0.23,0
2.192,5.55,-1.99,-0.23,0
2.208,5.55,-2.12,-0.29,0
2.224,5.37,-2.12,-0.29,0
2.24,5.37,-2.06,-0.35,0
2.256,5.37,-2.19,-0.42,0
2.272,5.37,-2.19,-0.42,0
2.288,5.37,-2.32,-0.49,0
2.304,5.37,-2.32,-0.49,0
2.32,5.37,-2.45,-0.56,0
2.336,5.37,-2.45,-0.56,0
2.352,5.19,-2.58,-0.63,0
2.368,5.37,-2.58,-0.63,0
2.384,5.37,-2.71,-0.71,0
2.4,5.37,-2.71,-0.71,0
2.416,5.19,-2.84,-0.8,0
2.432,5.19,-2.84,-0.8,0
2.448,5.19,-2.78,-0.88,0
2.464,5.19,-2.78,-0.88,0
2.48,5.19,-2.91,-0.97,0
2.496,5.19,-2.91,-0.97,0
2.512,5.19,-3.04,-1.06,0
2.528,5.19,-3.17,-1.15,0
2.544,5.19,-3.17,-1.15,0
2.56,5.19,-3.3,-1.25,0
2.576,5,-3.3,-1.25,0
2.592,5,-3.24,-1.35,0
2.608,5,-3.24,-1.35,0
2.624,5,-3.37,-1.45,0
2.64,5,-3.37,-1.45,0
2.656,5,-3.5,-1.55,0
2.672,5,-3.5,-1.55,0
2.688,5,-3.63,-1.66,0
2.704,5,-3.63,-1.66,0
2.72,5,-3.76,-1.77,0
2.736,5,-3.76,-1.77,0
2.752,4.82,-3.89,-1.88,0
2.768,4.82,-3.83,-2,0
2.784,4.82,-3.83,-2,0
2.8,4.82,-3.96,-2.11,0
2.816,4.82,-3.96,-2.11,0
2.832,4.82,-4.09,-2.24,0
2.848,4.82,-4.09,-2.24,0
2.864,4.82,-4.22,-2.36,0
2.88,4.82,-4.22,-2.36,0
2.896,4.64,-4.34,-2.49,0
2.912,4.64,-4.34,-2.49,0
2.928,4.64,-4.29,-2.62,0
2.944,4.64,-4.29,-2.62,0
2.96,4.64,-4.42,-2.75,0
2.976,4.64,-4.42,-2.75,0
