Settings:,,
Use KPA,0,
KP,1,
KI,0,
KD,0,
Traj Follow Error Threshold,2.9,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,15,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 100.00, 1500.00, 1600.00, 3000.00, ",""
"Traj pressures","0.00, 7.20, 7.20, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0.06,0,0,0
0.016,0.06,-0.06,-0.26,0
0.033,0.06,-0.06,-0.26,0
0.049,0.06,2.18,-0.22,0
0.065,0.06,4.41,-0.12,0
0.081,2.99,4.41,-0.12,0
0.097,3.35,3.71,-0,0
0.113,3.9,3.71,-0,0
0.129,4.64,2.79,0.1,0
0.145,5.19,2.79,0.1,0
0.161,5.55,2.01,0.17,0
0.177,5.92,2.01,0.17,0
0.193,6.29,1.28,0.22,0
0.209,6.47,1.28,0.22,0
0.225,6.84,0.73,0.25,0
0.241,6.84,0.73,0.25,0
0.257,7.2,0.36,0.26,0
0.273,7.39,0.36,0.26,0
0.289,6.29,-0.19,0.27,0
0.305,6.84,0.91,0.28,0
0.321,6.84,0.91,0.28,0
0.337,6.84,0.36,0.3,0
0.353,6.65,0.36,0.3,0
0.369,6.65,0.55,0.31,0
0.385,6.65,0.55,0.31,0
0.401,6.84,0.55,0.33,0
0.417,6.84,0.55,0.33,0
0.433,6.84,0.36,0.34,0
0.449,6.84,0.36,0.34,0
0.465,6.84,0.36,0.35,0
0.481,6.65,0.36,0.35,0
0.497,6.65,0.55,0.36,0
0.513,6.65,0.55,0.36,0
0.529,6.65,0.55,0.38,0
0.545,6.65,0.55,0.38,0
0.561,6.65,0.55,0.4,0
0.577,6.65,0.55,0.42,0
0.593,6.65,0.55,0.42,0
0.609,6.47,0.55,0.43,0
0.625,6.65,0.55,0.43,0
0.641,6.65,0.55,0.45,0
0.657,6.65,0.55,0.45,0
0.673,6.65,0.55,0.46,0
0.689,6.65,0.55,0.46,0
0.705,6.65,0.55,0.48,0
0.721,6.65,0.55,0.48,0
0.737,6.65,0.55,0.5,0
0.753,6.65,0.55,0.5,0
0.769,6.65,0.55,0.51,0
0.785,6.65,0.55,0.51,0
0.801,6.65,0.55,0.53,0
0.817,6.47,0.55,0.55,0
0.833,6.47,0.55,0.55,0
0.849,6.47,0.73,0.57,0
0.865,6.65,0.73,0.57,0
0.881,6.65,0.55,0.58,0
0.897,6.65,0.55,0.58,0
0.913,6.65,0.55,0.6,0
0.929,6.65,0.55,0.6,0
0.945,6.65,0.55,0.62,0
0.961,6.65,0.55,0.62,0
0.977,6.65,0.55,0.63,0
0.993,6.65,0.55,0.63,0
1.009,6.65,0.55,0.65,0
1.025,6.65,0.55,0.65,0
1.041,6.65,0.55,0.67,0
1.057,6.65,0.55,0.67,0
1.073,6.65,0.55,0.68,0
1.089,6.65,0.55,0.7,0
1.105,6.65,0.55,0.7,0
1.121,6.65,0.55,0.72,0
1.137,6.65,0.55,0.72,0
1.153,6.65,0.55,0.73,0
1.169,6.65,0.55,0.73,0
1.185,6.65,0.55,0.75,0
1.201,6.65,0.55,0.75,0
1.217,6.65,0.55,0.77,0
1.233,6.65,0.55,0.77,0
1.249,6.65,0.55,0.78,0
1.265,6.65,0.55,0.78,0
1.281,6.65,0.55,0.8,0
1.297,6.65,0.55,0.8,0
1.313,6.65,0.55,0.82,0
1.329,6.65,0.55,0.83,0
1.345,6.65,0.55,0.83,0
1.361,6.65,0.55,0.85,0
1.377,6.65,0.55,0.85,0
1.393,6.65,0.55,0.86,0
1.409,6.65,0.55,0.86,0
1.425,6.65,0.55,0.88,0
1.441,6.65,0.55,0.88,0
1.457,6.65,0.55,0.9,0
1.473,6.65,0.55,0.9,0
1.489,6.65,0.55,0.91,0
1.505,6.65,0.55,0.91,0
1.521,6.65,0.55,0.93,0
1.537,6.65,0.55,0.93,0
1.553,6.65,-0.82,0.93,0
1.569,6.65,-3.05,0.87,0
1.585,6.65,-3.05,0.87,0
1.601,6.47,-5.29,0.74,0
1.617,6.47,-5.29,0.74,0
1.633,4.45,-6.47,0.56,0
1.649,4.09,-6.47,0.56,0
1.665,3.9,-4.09,0.41,0
1.681,3.54,-4.09,0.41,0
1.697,3.17,-3.54,0.29,0
1.713,2.8,-3.54,0.29,0
1.729,2.44,-2.8,0.2,0
1.745,2.25,-2.8,0.2,0
1.761,1.89,-2.25,0.12,0
1.777,1.7,-2.25,0.12,0
1.793,1.34,-1.7,0.06,0
1.809,1.15,-1.7,0.06,0
1.825,0.79,-1.15,0.02,0
1.841,0.6,-0.79,-0.01,0
1.857,0.42,-0.79,-0.01,0
1.873,0.42,-0.42,-0.03,0
1.889,0.24,-0.42,-0.03,0
1.905,0.06,-0.24,-0.04,0
1.921,0.06,-0.24,-0.04,0
1.937,0.06,-0.06,-0.04,0
1.953,0.06,-0.06,-0.04,0
1.969,0.06,-0.06,-0.05,0
1.985,0.06,-0.06,-0.05,0
2.001,0.06,-0.06,-0.05,0
2.017,0.06,-0.06,-0.05,0
2.033,0.06,-0.06,-0.05,0
2.049,0.06,-0.06,-0.05,0
2.065,0.06,-0.06,-0.05,0
2.081,0.06,-0.06,-0.05,0
2.097,0.06,-0.06,-0.05,0
2.113,0.06,-0.06,-0.05,0
2.129,0.06,-0.06,-0.05,0
2.145,0.06,-0.06,-0.06,0
2.161,0.06,-0.06,-0.06,0
2.177,0.06,-0.06,-0.06,0
2.193,0.06,-0.06,-0.06,0
2.209,0.06,-0.06,-0.06,0
2.225,0.06,-0.06,-0.06,0
2.241,0.06,-0.06,-0.06,0
2.257,0.06,-0.06,-0.06,0
2.273,0.06,-0.06,-0.06,0
2.289,0.06,-0.06,-0.06,0
2.305,0.06,-0.06,-0.06,0
2.321,0.06,-0.06,-0.06,0
2.337,0.06,-0.06,-0.07,0
2.353,0.06,-0.06,-0.07,0
2.369,-0.13,-0.06,-0.07,0
2.385,0.06,0.13,-0.07,0
2.401,0.06,0.13,-0.07,0
2.417,0.06,-0.06,-0.07,0
2.433,0.06,-0.06,-0.07,0
2.449,0.06,-0.06,-0.07,0
2.465,0.06,-0.06,-0.07,0
2.481,0.06,-0.06,-0.07,0
2.497,0.06,-0.06,-0.07,0
2.513,0.06,-0.06,-0.07,0
2.529,0.06,-0.06,-0.07,0
2.545,0.06,-0.06,-0.07,0
2.561,0.06,-0.06,-0.07,0
2.577,0.06,-0.06,-0.07,0
2.593,0.06,-0.06,-0.08,0
2.609,0.06,-0.06,-0.08,0
2.625,0.06,-0.06,-0.08,0
2.641,0.06,-0.06,-0.08,0
2.657,0.06,-0.06,-0.08,0
2.673,0.06,-0.06,-0.08,0
2.689,0.06,-0.06,-0.08,0
2.705,0.06,-0.06,-0.08,0
2.721,0.06,-0.06,-0.08,0
2.737,0.06,-0.06,-0.08,0
2.753,0.06,-0.06,-0.08,0
2.769,0.06,-0.06,-0.08,0
2.785,0.06,-0.06,-0.09,0
2.801,0.06,-0.06,-0.09,0
2.817,0.06,-0.06,-0.09,0
2.833,0.06,-0.06,-0.09,0
2.849,0.06,-0.06,-0.09,0
