Settings:
filename,251023_cycle_7.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,3.60
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,7.20,7.20,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
31,0.06,-0.06,-0.20,0
62,0.06,2.18,-0.17,0
93,2.99,4.41,-0.07,0
124,4.09,3.71,0.06,0
155,5.37,3.11,0.16,0
186,6.10,1.83,0.25,0
217,6.84,1.10,0.29,0
248,7.39,0.36,0.31,0
279,7.94,-0.19,0.32,0
311,8.49,-0.74,0.28,0
342,8.85,-1.29,0.25,0
373,8.49,-1.65,0.21,0
404,8.49,-1.29,0.16,0
435,8.30,-1.29,0.12,0
466,8.30,-1.10,0.09,0
497,8.30,-1.10,0.05,0
528,8.12,-1.10,0.02,0
559,7.94,-0.92,-0.01,0
590,7.75,-0.74,-0.03,0
621,7.75,-0.55,-0.05,0
652,7.57,-0.55,-0.07,0
683,7.57,-0.37,-0.08,0
714,7.57,-0.37,-0.09,0
745,7.39,-0.37,-0.11,0
776,7.20,-0.19,-0.11,0
807,7.20,-0.00,-0.12,0
838,7.02,-0.00,-0.12,0
869,7.02,0.18,-0.11,0
900,7.02,0.18,-0.11,0
931,7.02,0.18,-0.10,0
962,6.84,0.18,-0.10,0
994,6.84,0.36,-0.09,0
1025,6.65,0.36,-0.08,0
1056,6.65,0.55,-0.07,0
1087,6.65,0.55,-0.05,0
1118,6.65,0.55,-0.03,0
1149,6.65,0.55,-0.02,0
1180,6.65,0.55,0.00,0
1211,6.65,0.55,0.02,0
1242,6.65,0.55,0.03,0
1273,6.65,0.55,0.05,0
1304,6.65,0.55,0.07,0
1335,6.84,0.55,0.08,0
1366,6.84,0.36,0.10,0
1397,6.84,0.36,0.11,0
1428,6.84,0.36,0.12,0
1459,7.02,0.36,0.13,0
1490,7.02,0.18,0.14,0
1521,7.02,0.18,0.15,0
1552,7.02,-1.33,0.13,0
1583,6.29,-3.56,0.05,0
1614,4.45,-5.06,-0.08,0
1645,3.35,-4.45,-0.22,0
1676,2.62,-3.35,-0.34,0
1707,1.70,-2.62,-0.43,0
1738,1.15,-1.70,-0.50,0
