Settings:
filename,251023_cycle_3.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,3.60
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,7.20,7.20,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
31,0.06,-0.06,-8.65,0
62,0.06,2.18,-8.62,0
93,0.06,4.41,-8.52,0
124,0.06,6.64,-8.34,0
155,0.06,7.14,-8.13,0
186,0.06,7.14,-7.88,0
217,0.06,7.14,-7.67,0
248,0.06,7.14,-7.45,0
279,0.06,7.14,-7.24,0
310,0.06,7.14,-7.03,0
341,0.06,7.14,-6.80,0
372,0.06,7.14,-6.58,0
403,0.06,7.14,-6.36,0
434,0.06,7.14,-6.14,0
465,0.06,7.14,-5.91,0
496,0.06,7.14,-5.70,0
527,0.06,7.14,-5.48,0
558,0.06,7.14,-5.25,0
589,0.06,7.14,-5.03,0
620,0.06,7.14,-4.81,0
651,0.06,7.14,-4.59,0
682,0.06,7.14,-4.37,0
713,0.06,7.14,-4.15,0
744,0.06,7.14,-3.92,0
775,0.06,7.14,-3.70,0
806,0.06,7.14,-3.47,0
837,0.06,7.14,-3.26,0
868,0.06,7.14,-3.01,0
899,0.06,7.14,-2.80,0
930,0.06,7.14,-2.58,0
961,0.06,7.14,-2.37,0
992,0.06,7.14,-2.15,0
1023,0.06,7.14,-1.93,0
1054,0.06,7.14,-1.71,0
1085,0.06,7.14,-1.49,0
1116,1.89,7.14,-1.27,0
1147,3.17,5.31,-1.07,0
1178,2.99,4.03,-0.93,0
1209,2.80,4.21,-0.80,0
1240,3.90,4.40,-0.67,0
1271,5.37,3.30,-0.55,0
1302,5.19,1.83,-0.47,0
1333,5.00,2.01,-0.41,0
1364,4.82,2.20,-0.34,0
1395,5.37,2.38,-0.27,0
1426,5.92,1.83,-0.21,0
1457,5.74,1.28,-0.16,0
1488,5.92,1.46,-0.12,0
1519,6.10,1.28,-0.07,0
1550,5.92,-0.27,-0.06,0
1581,4.45,-2.32,-0.10,0
1612,3.17,-3.09,-0.18,0
1643,2.07,-3.17,-0.27,0
1674,1.34,-2.07,-0.35,0
1705,0.79,-1.34,-0.41,0
1736,0.42,-0.79,-0.44,0
1767,0.06,-0.42,-0.46,0
1798,0.06,-0.06,-0.46,0
1829,0.06,-0.06,-0.47,0
1860,0.06,-0.06,-0.47,0
1891,0.06,-0.06,-0.47,0
1922,0.06,-0.06,-0.47,0
1953,0.06,-0.06,-0.47,0
1984,0.06,-0.06,-0.47,0
2016,0.06,-0.06,-0.48,0
2047,0.06,-0.06,-0.48,0
2078,0.06,-0.06,-0.48,0
2109,0.06,-0.06,-0.48,0
