Settings:,,
Use KPA,0,
KP,0.1,
KI,5e-05,
KD,0,
Traj Follow Error Threshold,2.9,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,15,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 100.00, 2000.00, 2100.00, 4000.00, ",""
"Traj pressures","0.00, 5.80, 5.80, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0.06,0,0,0
0.016,0.06,-0.06,-0.21,0
0.032,0.06,1.74,-0.19,0
0.048,0.06,1.74,-0.19,0
0.064,0.06,1.74,-0.13,0
0.08,0.06,1.74,-0.13,0
0.096,0.06,3.54,-0.05,0
0.112,0.06,3.54,-0.05,0
0.128,0.06,5.34,0.08,0
0.144,0.06,5.34,0.08,0
0.16,0.24,5.74,0.25,0
0.176,0.24,5.74,0.25,0
0.192,0.42,5.56,0.42,0
0.208,0.79,5.56,0.42,0
0.224,0.79,5.01,0.57,0
0.24,0.97,5.01,0.57,0
0.256,0.97,4.83,0.72,0
0.272,0.97,4.83,0.72,0
0.288,0.97,4.83,0.87,0
0.304,1.15,4.83,1.01,0
0.32,1.15,4.83,1.01,0
0.336,1.15,4.65,1.15,0
0.352,1.34,4.65,1.15,0
0.368,1.34,4.46,1.29,0
0.384,1.34,4.46,1.29,0
0.4,1.52,4.46,1.42,0
0.416,1.52,4.46,1.42,0
0.432,1.52,4.28,1.56,0
0.448,1.7,4.28,1.56,0
0.464,1.7,4.1,1.68,0
0.48,1.7,4.1,1.68,0
0.496,1.7,4.1,1.8,0
0.512,1.7,4.1,1.8,0
0.528,1.89,4.1,1.93,0
0.544,1.89,3.91,2.05,0
0.56,1.89,3.91,2.05,0
0.576,1.89,3.91,2.16,0
0.592,1.89,3.91,2.16,0
0.608,2.07,3.91,2.28,0
0.624,2.07,3.91,2.28,0
0.64,2.07,3.73,2.4,0
0.656,2.07,3.73,2.4,0
0.672,2.07,3.73,2.51,0
0.688,2.25,3.73,2.51,0
0.704,2.25,3.55,2.62,0
0.72,2.25,3.55,2.62,0
0.736,2.25,3.55,2.72,0
0.752,2.25,3.55,2.72,0
0.768,2.25,3.55,2.83,0
0.784,2.44,3.55,2.94,0
0.8,2.44,3.55,2.94,0
0.816,2.44,3.36,3.04,0
0.832,2.44,3.36,3.04,0
0.848,2.62,3.36,3.14,0
0.864,2.62,3.36,3.14,0
0.88,2.62,3.18,3.24,0
0.896,2.62,3.18,3.24,0
0.912,2.8,3.18,3.34,0
0.928,2.8,3.18,3.34,0
0.944,2.8,3,3.43,0
0.96,2.8,3,3.43,0
0.976,2.8,3,3.52,0
0.992,2.8,3,3.52,0
1.008,2.8,3,3.61,0
1.024,2.8,3,3.61,0
1.04,2.99,3,3.7,0
1.056,2.99,2.81,3.79,0
1.072,2.99,2.81,3.79,0
1.088,2.99,2.81,3.87,0
1.104,2.99,2.81,3.87,0
1.12,2.99,2.81,3.96,0
1.136,2.99,2.81,3.96,0
1.152,3.17,2.81,4.04,0
1.168,3.17,2.81,4.04,0
1.184,3.17,2.63,4.13,0
1.2,3.17,2.63,4.13,0
1.216,3.17,2.63,4.2,0
1.232,3.17,2.63,4.2,0
1.248,3.17,2.63,4.28,0
1.264,3.17,2.63,4.28,0
1.28,3.17,2.63,4.36,0
1.296,3.35,2.63,4.44,0
1.312,3.35,2.63,4.44,0
1.328,3.35,2.45,4.52,0
1.344,3.35,2.45,4.52,0
1.36,3.35,2.45,4.59,0
1.376,3.35,2.45,4.59,0
1.392,3.54,2.45,4.66,0
1.408,3.35,2.45,4.66,0
1.424,3.35,2.45,4.74,0
1.44,3.54,2.45,4.74,0
1.456,3.54,2.26,4.81,0
1.472,3.54,2.26,4.81,0
1.488,3.54,2.26,4.88,0
1.504,3.54,2.26,4.88,0
1.52,3.54,2.26,4.95,0
1.536,3.54,2.26,5.01,0
1.552,3.54,2.26,5.01,0
1.568,3.54,2.26,5.08,0
1.584,3.72,2.26,5.08,0
1.6,3.72,2.08,5.15,0
1.616,3.72,2.08,5.15,0
1.632,3.72,2.08,5.21,0
1.648,3.72,2.08,5.21,0
1.664,3.72,2.08,5.27,0
1.68,3.72,2.08,5.27,0
1.696,3.72,2.08,5.33,0
1.712,3.9,2.08,5.33,0
1.728,3.9,1.9,5.39,0
1.744,3.72,1.9,5.39,0
1.76,3.72,2.08,5.45,0
1.776,3.9,2.08,5.45,0
1.792,3.9,1.9,5.51,0
1.808,3.9,1.9,5.57,0
1.824,3.9,1.9,5.57,0
1.84,3.9,1.9,5.63,0
1.856,3.9,1.9,5.63,0
1.872,3.9,1.9,5.69,0
1.888,3.9,1.9,5.69,0
1.904,3.9,1.9,5.74,0
1.92,3.9,1.9,5.74,0
1.936,3.9,1.9,5.8,0
1.952,3.9,1.9,5.8,0
1.968,3.9,1.9,5.86,0
1.984,3.9,1.9,5.86,0
2,3.9,1.9,5.91,0
2.016,3.9,1.9,5.91,0
2.032,4.09,0.91,5.96,0
2.048,4.09,0.91,5.96,0
2.064,3.9,-1.07,5.95,0
2.08,3.9,-2.69,5.9,0
2.096,3.9,-2.69,5.9,0
2.112,3.9,-2.69,5.82,0
2.128,3.9,-2.69,5.82,0
2.144,3.9,-3.9,5.72,0
2.16,3.9,-3.9,5.72,0
2.176,3.9,-3.9,5.6,0
2.192,3.9,-3.9,5.6,0
2.208,3.9,-3.9,5.48,0
2.224,3.9,-3.9,5.48,0
2.24,3.9,-3.9,5.37,0
2.256,3.72,-3.9,5.37,0
2.272,3.9,-3.72,5.25,0
2.288,3.72,-3.72,5.25,0
2.304,3.72,-3.72,5.14,0
2.32,3.72,-3.72,5.03,0
2.336,3.72,-3.72,5.03,0
2.352,3.72,-3.72,4.92,0
2.368,3.72,-3.72,4.92,0
2.384,3.72,-3.72,4.81,0
2.4,3.72,-3.72,4.81,0
2.416,3.54,-3.72,4.69,0
2.432,3.54,-3.72,4.69,0
2.448,3.54,-3.54,4.58,0
2.464,3.54,-3.54,4.58,0
2.48,3.54,-3.54,4.48,0
2.496,3.54,-3.54,4.48,0
2.512,3.54,-3.54,4.37,0
2.528,3.54,-3.54,4.37,0
2.544,3.54,-3.54,4.26,0
2.56,3.35,-3.54,4.16,0
2.576,3.35,-3.54,4.16,0
2.592,3.35,-3.35,4.05,0
2.608,3.35,-3.35,4.05,0
2.624,3.35,-3.35,3.95,0
2.64,3.35,-3.35,3.95,0
2.656,3.35,-3.35,3.85,0
2.672,3.35,-3.35,3.85,0
2.688,3.35,-3.35,3.75,0
2.704,3.35,-3.35,3.75,0
2.72,3.35,-3.35,3.65,0
2.736,3.35,-3.35,3.65,0
2.752,3.35,-3.35,3.55,0
2.768,3.35,-3.35,3.55,0
2.784,3.17,-3.35,3.45,0
2.8,3.17,-3.35,3.45,0
2.816,3.17,-3.17,3.35,0
2.832,3.17,-3.17,3.25,0
2.848,3.17,-3.17,3.25,0
2.864,3.17,-3.17,3.16,0
2.88,3.17,-3.17,3.16,0
2.896,3.17,-3.17,3.06,0
2.912,3.17,-3.17,3.06,0
2.928,3.17,-3.17,2.97,0
2.944,3.17,-3.17,2.97,0
2.96,3.17,-3.17,2.87,0
2.976,2.99,-3.17,2.87,0
2.992,2.99,-2.99,2.78,0
3.008,2.99,-2.99,2.78,0
3.024,3.17,-2.99,2.69,0
3.04,2.99,-2.99,2.69,0
3.056,2.99,-2.99,2.6,0
3.072,2.99,-2.99,2.6,0
3.088,2.99,-2.99,2.51,0
3.104,2.99,-2.99,2.42,0
3.12,2.99,-2.99,2.42,0
3.136,2.99,-2.99,2.33,0
3.152,2.99,-2.99,2.33,0
3.168,2.99,-2.99,2.24,0
3.184,2.99,-2.99,2.24,0
3.2,2.99,-2.99,2.15,0
3.216,2.8,-2.99,2.15,0
3.232,2.8,-2.8,2.06,0
3.248,2.8,-2.8,2.06,0
3.264,2.8,-2.8,1.98,0
3.28,2.8,-2.8,1.98,0
3.296,2.8,-2.8,1.89,0
3.312,2.8,-2.8,1.89,0
3.328,2.8,-2.8,1.81,0
3.344,2.8,-2.8,1.72,0
3.36,2.8,-2.8,1.72,0
3.376,2.8,-2.8,1.64,0
3.392,2.62,-2.8,1.64,0
3.408,2.62,-2.62,1.56,0
3.424,2.62,-2.62,1.56,0
3.44,2.62,-2.62,1.48,0
3.456,2.62,-2.62,1.48,0
3.472,2.62,-2.62,1.4,0
3.488,2.62,-2.62,1.4,0
3.504,2.62,-2.62,1.32,0
3.52,2.62,-2.62,1.32,0
3.536,2.62,-2.62,1.24,0
3.552,2.62,-2.62,1.24,0
3.568,2.62,-2.62,1.16,0
3.584,2.62,-2.62,1.16,0
3.6,2.62,-2.62,1.08,0
3.616,2.62,-2.62,1,0
3.632,2.62,-2.62,1,0
3.648,2.62,-2.62,0.92,0
3.664,2.44,-2.62,0.92,0
3.68,2.62,-2.44,0.85,0
3.696,2.44,-2.44,0.85,0
3.712,2.44,-2.44,0.78,0
3.728,2.44,-2.44,0.78,0
3.744,2.44,-2.44,0.7,0
3.76,2.44,-2.44,0.7,0
3.776,2.44,-2.44,0.63,0
3.792,2.44,-2.44,0.63,0
3.808,2.44,-2.44,0.56,0
3.824,2.25,-2.44,0.56,0
3.84,2.44,-2.25,0.49,0
3.856,2.25,-2.44,0.42,0
3.872,2.25,-2.44,0.42,0
3.888,2.25,-2.25,0.35,0
3.904,2.25,-2.25,0.35,0
3.92,2.25,-2.25,0.28,0
3.936,2.25,-2.25,0.28,0
3.952,2.25,-2.25,0.21,0
3.968,2.25,-2.25,0.21,0
3.984,2.25,-2.25,0.14,0
4,2.07,-2.25,0.14,0
4.003,2.07,0,0,1
4.025,2.25,0,0,0
4.041,2.25,0,0,0
4.057,2.07,-1.73,-0.03,0
4.073,2.07,-1.73,-0.03,0
4.089,2.07,0.25,-0.05,0
4.105,2.07,0.25,-0.05,0
4.121,2.07,2.05,-0.01,0
4.137,2.07,2.05,-0.01,0
4.153,2.07,3.73,0.07,0
4.169,2.07,3.73,0.07,0
4.185,2.25,3.73,0.18,0
4.201,2.25,3.73,0.18,0
4.217,2.25,3.55,0.29,0
4.233,2.25,3.55,0.4,0
4.249,2.25,3.55,0.4,0
4.265,2.44,3.55,0.51,0
4.281,2.44,3.55,0.51,0
4.297,2.44,3.36,0.61,0
4.313,2.44,3.36,0.61,0
4.329,2.62,3.36,0.71,0
4.345,2.62,3.36,0.71,0
4.361,2.62,3.18,0.81,0
4.377,2.62,3.18,0.81,0
4.393,2.62,3.18,0.9,0
4.409,2.62,3.18,0.9,0
4.425,2.8,3.18,1,0
