Settings:,,
Use KPA,0,
KP,0.5,
KI,0,
KD,0,
Traj Follow Error Pressure Threshold,4.35,
Traj Follow Error Time Threshold,1500,
Filter alpha,0,
Sensor offset,0.24,
Pressure Read Delay,30,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 1000.00, 1100.00, 8500.00, 8600.00, 16000.00, ",""
"Traj pressures","0.00, 0.00, 17.50, 17.50, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0,0,0,0
0.03,0,-0,-0.01,0
0.06,0,-0,-0.01,0
0.09,0,-0,-0.01,0
0.12,0,-0,-0.01,0
0.15,0,-0,-0.01,0
0.18,0,-0,-0.01,0
0.21,0,-0,-0.01,0
0.24,0,-0,-0.01,0
0.27,0,-0,-0.01,0
0.301,0,-0,-0.01,0
0.331,0,-0,-0.01,0
0.361,0,-0,-0.01,0
0.391,0,-0,-0.01,0
0.421,0,-0,-0.01,0
0.451,0,-0,-0.01,0
0.481,0,-0,-0.01,0
0.511,0,-0,-0.01,0
0.541,0,-0,-0.01,0
0.571,0,-0,-0.01,0
0.601,0,-0,-0.01,0
0.631,0,-0,-0.01,0
0.661,0,-0,-0.01,0
0.691,0,-0,-0.01,0
0.721,0,-0,-0.01,0
0.751,0,-0,-0.01,0
0.781,0,-0,-0.01,0
0.811,0,-0,-0.01,0
0.841,0,-0,-0.01,0
0.871,0,-0,-0.01,0
0.901,0,-0,-0.01,0
0.931,0,-0,-0.01,0
0.961,0,-0,-0.01,0
0.991,0,-0,-0.01,0
1.021,0,-0,-0.01,0
1.051,1.28,3.67,0.05,0
1.081,8.07,7.64,0.22,0
1.112,11.92,6.11,0.42,0
1.142,14.66,5.58,0.6,0
1.172,16.68,2.84,0.73,0
1.202,17.96,0.82,0.78,0
1.232,18.15,-0.46,0.79,0
1.262,17.96,-0.65,0.77,0
1.292,17.6,-0.46,0.75,0
1.322,17.23,-0.1,0.74,0
1.352,17.23,0.27,0.75,0
1.382,17.05,0.27,0.75,0
1.412,16.86,0.45,0.77,0
1.442,16.68,0.64,0.78,0
1.472,16.5,0.82,0.8,0
1.502,16.68,1,0.83,0
1.532,16.68,0.82,0.86,0
1.562,16.68,0.82,0.88,0
1.592,16.68,0.82,0.91,0
1.622,16.5,0.82,0.93,0
1.652,16.5,1,0.96,0
1.682,16.68,1,0.99,0
1.712,16.68,0.82,1.02,0
1.742,16.68,0.82,1.04,0
1.772,16.5,0.82,1.07,0
1.802,16.5,1,1.09,0
1.832,16.68,1,1.12,0
1.862,16.68,0.82,1.15,0
1.892,16.68,0.82,1.18,0
1.922,16.5,0.82,1.2,0
1.952,16.5,1,1.23,0
1.982,16.5,1,1.26,0
2.012,16.68,1,1.29,0
2.042,16.68,0.82,1.31,0
2.072,16.5,0.82,1.34,0
2.102,16.68,1,1.37,0
2.132,16.68,0.82,1.39,0
2.162,16.68,0.82,1.42,0
2.192,16.5,0.82,1.44,0
2.222,16.5,1,1.47,0
2.252,16.5,1,1.5,0
2.282,16.5,1,1.53,0
2.312,16.68,1,1.56,0
2.342,16.5,0.82,1.59,0
2.372,16.5,1,1.62,0
2.402,16.5,1,1.65,0
2.432,16.68,1,1.68,0
2.462,16.68,0.82,1.7,0
2.492,16.68,0.82,1.73,0
2.522,16.5,0.82,1.75,0
2.552,16.5,1,1.78,0
2.582,16.68,1,1.81,0
2.612,16.5,0.82,1.84,0
2.642,16.68,1,1.87,0
2.672,16.5,0.82,1.89,0
2.702,16.5,1,1.92,0
2.733,16.68,1,1.95,0
2.763,16.68,0.82,1.98,0
2.793,16.5,0.82,2,0
2.823,16.5,1,2.03,0
2.853,16.5,1,2.06,0
2.883,16.68,1,2.09,0
2.913,16.68,0.82,2.12,0
2.943,16.68,0.82,2.14,0
2.973,16.5,0.82,2.17,0
3.003,16.5,1,2.19,0
3.033,16.68,1,2.22,0
3.063,16.5,0.82,2.25,0
3.093,16.5,1,2.28,0
3.123,16.68,1,2.31,0
3.153,16.68,0.82,2.34,0
3.183,16.68,0.82,2.36,0
3.213,16.5,0.82,2.38,0
3.243,16.5,1,2.41,0
3.273,16.68,1,2.44,0
3.303,16.68,0.82,2.47,0
3.333,16.68,0.82,2.49,0
3.363,16.68,0.82,2.52,0
3.393,16.5,0.82,2.54,0
3.423,16.5,1,2.57,0
3.453,16.5,1,2.6,0
3.483,16.68,1,2.63,0
3.513,16.68,0.82,2.66,0
3.544,16.68,0.82,2.68,0
3.574,16.68,0.82,2.71,0
3.604,16.68,0.82,2.73,0
3.634,16.68,0.82,2.76,0
3.664,16.5,0.82,2.78,0
3.694,16.68,1,2.81,0
3.724,16.68,0.82,2.84,0
3.754,16.68,0.82,2.86,0
3.784,16.68,0.82,2.89,0
3.814,16.68,0.82,2.91,0
3.844,16.68,0.82,2.93,0
