Settings:,,
Use KPA,0,
KP,0.75,
KI,0,
KD,0,
Traj Follow Error Pressure Threshold,4.35,
Traj Follow Error Time Threshold,1500,
Filter alpha,0,
Sensor offset,-0.05,
Pressure Read Delay,10,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 1000.00, 1050.00, 8500.00, 8500.00, 16000.00, ",""
"Traj pressures","0.00, 0.00, 17.50, 17.50, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,-0.1,0,0,0
0.01,-0.1,0.1,0.61,0
0.02,-0.1,0.1,0.61,0
0.03,-0.1,0.1,0.61,0
0.04,-0.1,0.1,0.61,0
0.05,-0.1,0.1,0.61,0
0.06,-0.1,0.1,0.61,0
0.07,-0.1,0.1,0.61,0
0.08,-0.1,0.1,0.61,0
0.09,-0.1,0.1,0.61,0
0.1,-0.1,0.1,0.61,0
0.11,-0.1,0.1,0.61,0
0.121,-0.1,0.1,0.61,0
0.131,-0.1,0.1,0.62,0
0.141,-0.1,0.1,0.62,0
0.151,-0.1,0.1,0.62,0
0.161,-0.1,0.1,0.62,0
0.171,-0.1,0.1,0.62,0
0.181,-0.1,0.1,0.62,0
0.191,-0.1,0.1,0.62,0
0.201,-0.1,0.1,0.62,0
0.211,-0.1,0.1,0.62,0
0.221,-0.1,0.1,0.63,0
0.231,-0.1,0.1,0.63,0
0.241,-0.1,0.1,0.63,0
0.251,-0.1,0.1,0.63,0
0.261,-0.1,0.1,0.63,0
0.271,-0.1,0.1,0.63,0
0.281,-0.1,0.1,0.63,0
0.292,-0.1,0.1,0.63,0
0.302,-0.1,0.1,0.63,0
0.312,-0.1,0.1,0.64,0
0.322,-0.1,0.1,0.64,0
0.332,-0.1,0.1,0.64,0
0.342,-0.1,0.1,0.64,0
0.352,-0.1,0.1,0.64,0
0.362,-0.1,0.1,0.64,0
0.372,-0.1,0.1,0.64,0
0.382,-0.1,0.1,0.64,0
0.392,-0.1,0.1,0.64,0
0.402,-0.1,0.1,0.65,0
0.412,-0.1,0.1,0.65,0
0.422,-0.1,0.1,0.65,0
0.432,-0.1,0.1,0.65,0
0.442,-0.1,0.1,0.65,0
0.452,-0.1,0.1,0.65,0
0.463,-0.1,0.1,0.65,0
0.473,-0.1,0.1,0.65,0
0.483,-0.1,0.1,0.66,0
0.493,-0.1,0.1,0.66,0
0.503,-0.1,0.1,0.66,0
0.513,-0.1,0.1,0.66,0
0.523,-0.1,0.1,0.66,0
0.533,-0.1,0.1,0.66,0
0.543,-0.1,0.1,0.66,0
0.553,-0.1,0.1,0.66,0
0.563,-0.1,0.1,0.66,0
0.573,-0.1,0.1,0.67,0
0.583,-0.1,0.1,0.67,0
0.593,-0.1,0.1,0.67,0
0.603,-0.1,0.1,0.67,0
0.613,-0.1,0.1,0.67,0
0.623,-0.1,0.1,0.67,0
0.633,-0.1,0.1,0.67,0
0.643,-0.1,0.1,0.67,0
0.653,-0.1,0.1,0.67,0
0.663,-0.1,0.1,0.67,0
0.673,-0.1,0.1,0.67,0
0.683,-0.1,0.1,0.67,0
0.693,-0.1,0.1,0.68,0
0.703,-0.1,0.1,0.68,0
0.713,-0.1,0.1,0.68,0
0.723,-0.1,0.1,0.68,0
0.733,-0.1,0.1,0.68,0
0.743,-0.1,0.1,0.68,0
0.753,-0.1,0.1,0.68,0
0.763,-0.1,0.1,0.68,0
0.773,-0.1,0.1,0.68,0
0.783,-0.1,0.1,0.69,0
0.793,-0.1,0.1,0.69,0
0.804,-0.1,0.1,0.69,0
0.814,-0.1,0.1,0.69,0
0.824,-0.1,0.1,0.69,0
0.834,-0.1,0.1,0.69,0
0.844,-0.1,0.1,0.69,0
0.854,-0.1,0.1,0.69,0
0.864,-0.1,0.1,0.69,0
0.874,-0.1,0.1,0.7,0
0.884,-0.1,0.1,0.7,0
0.894,-0.1,0.1,0.7,0
0.904,-0.1,0.1,0.7,0
0.914,-0.1,0.1,0.7,0
0.924,-0.1,0.1,0.7,0
0.934,-0.1,0.1,0.7,0
0.944,-0.1,0.1,0.7,0
0.954,-0.1,0.1,0.7,0
0.964,-0.1,0.1,0.71,0
0.975,-0.1,0.1,0.71,0
0.985,-0.1,0.1,0.71,0
0.995,-0.1,0.1,0.71,0
1.005,-0.1,0.1,0.71,0
1.015,-0.1,0.1,0.71,0
1.025,-0.1,7.8,0.83,0
1.035,-0.1,7.8,0.83,0
1.045,-0.1,7.8,0.83,0
1.055,3.19,17.6,1.21,0
1.065,5.03,17.6,1.21,0
1.075,6.86,17.6,1.21,0
1.085,8.51,10.64,1.63,0
1.095,10.16,10.64,1.63,0
1.105,11.44,10.64,1.63,0
1.115,12.54,6.06,1.88,0
1.125,13.46,6.06,1.88,0
1.135,14.37,6.06,1.88,0
1.145,14.92,3.13,2.02,0
1.155,15.84,3.13,2.02,0
1.165,16.39,3.13,2.02,0
1.175,16.94,1.11,2.08,0
1.185,17.49,1.11,2.08,0
1.195,17.86,1.11,2.08,0
1.205,18.22,-0.36,2.1,0
1.215,18.41,-0.36,2.1,0
1.225,18.59,-0.36,2.1,0
1.235,18.41,-1.09,2.07,0
1.245,18.22,-1.09,2.07,0
1.255,18.22,-1.09,2.07,0
1.265,18.04,-0.72,2.05,0
1.275,17.67,-0.72,2.05,0
1.285,17.67,-0.72,2.05,0
1.295,17.49,-0.17,2.03,0
1.305,17.31,-0.17,2.03,0
1.316,17.31,-0.17,2.03,0
1.326,17.31,0.19,2.03,0
1.336,17.31,0.19,2.03,0
1.346,17.31,0.19,2.03,0
1.356,17.31,0.19,2.04,0
1.366,17.31,0.19,2.04,0
1.376,17.31,0.19,2.04,0
1.386,17.31,0.19,2.05,0
1.396,17.31,0.19,2.05,0
1.406,17.31,0.19,2.05,0
1.416,17.31,0.19,2.05,0
1.426,17.12,0.19,2.05,0
1.436,17.12,0.19,2.05,0
1.446,17.12,0.38,2.06,0
1.456,16.94,0.38,2.06,0
1.466,16.94,0.38,2.06,0
1.476,16.94,0.56,2.07,0
1.487,16.94,0.56,2.07,0
1.497,16.94,0.56,2.07,0
1.507,17.12,0.56,2.09,0
1.517,17.12,0.56,2.09,0
1.527,17.12,0.56,2.09,0
1.537,17.12,0.38,2.1,0
1.547,17.12,0.38,2.1,0
1.557,16.94,0.38,2.1,0
1.567,16.94,0.56,2.12,0
1.577,16.94,0.56,2.12,0
1.587,16.94,0.56,2.12,0
1.597,16.76,0.56,2.14,0
1.607,16.76,0.56,2.14,0
1.617,16.94,0.56,2.14,0
1.627,16.76,0.56,2.15,0
1.637,16.76,0.56,2.15,0
1.647,16.76,0.56,2.15,0
1.657,16.76,0.74,2.17,0
1.667,16.94,0.74,2.17,0
1.677,16.94,0.74,2.17,0
1.687,16.94,0.56,2.19,0
1.697,16.94,0.56,2.19,0
1.707,16.94,0.56,2.19,0
1.717,16.76,0.56,2.21,0
