Settings:,,
Use KPA,0,
KP,0.45,
KI,2.25,
KD,0,
Traj Follow Error Pressure Threshold,4.35,
Traj Follow Error Time Threshold,1500,
Filter alpha,0,
Sensor offset,-0.05,
Pressure Read Delay,10,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 50.00, 1500.00, 1550.00, 3000.00, ",""
"Traj pressures","0.00, 17.40, 17.40, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,-0.1,0,0,0
0.01,-0.1,0.1,0.57,0
0.02,-0.1,0.1,0.57,0
0.03,-0.1,0.1,0.57,0
0.04,2.46,10.54,0.73,0
0.05,4.66,10.54,0.73,0
0.06,6.68,10.54,0.73,0
0.07,8.51,10.72,1.05,0
0.08,9.79,10.72,1.05,0
0.09,11.08,10.72,1.05,0
0.1,12.36,6.32,1.31,0
0.11,13.27,6.32,1.31,0
0.12,14.01,6.32,1.31,0
0.13,14.92,3.39,1.45,0
0.14,15.47,3.39,1.45,0
0.15,16.21,3.39,1.45,0
0.16,16.76,1.19,1.52,0
0.17,17.31,1.19,1.52,0
0.18,17.86,1.19,1.52,0
0.19,18.22,-0.46,1.53,0
0.2,18.59,-0.46,1.53,0
0.21,18.96,-0.46,1.53,0
0.22,19.14,-1.56,1.5,0
0.23,19.32,-1.56,1.5,0
0.24,19.51,-1.56,1.5,0
0.25,19.69,-2.11,1.45,0
0.26,19.87,-2.11,1.45,0
0.27,19.87,-2.11,1.45,0
0.28,20.06,-2.47,1.38,0
0.29,20.06,-2.47,1.38,0
0.3,20.24,-2.47,1.38,0
0.31,20.24,-2.84,1.3,0
0.32,20.42,-2.84,1.3,0
0.33,20.61,-2.84,1.3,0
0.34,20.79,-3.21,1.21,0
0.35,20.97,-3.21,1.21,0
0.36,20.97,-3.21,1.21,0
0.371,21.16,-3.57,1.11,0
0.381,21.16,-3.57,1.11,0
0.391,21.16,-3.57,1.11,0
0.401,21.16,-3.76,1,0
0.411,21.16,-3.76,1,0
0.421,21.34,-3.76,1,0
0.431,21.34,-3.94,0.88,0
0.441,21.34,-3.94,0.88,0
0.451,21.52,-3.94,0.88,0
0.461,21.52,-4.12,0.76,0
0.471,21.52,-4.12,0.76,0
0.481,21.52,-4.12,0.76,0
0.491,21.52,-4.12,0.64,0
0.501,21.52,-4.12,0.64,0
0.511,21.52,-4.12,0.64,0
0.521,21.34,-4.12,0.51,0
0.531,21.34,-4.12,0.51,0
0.542,21.16,-4.12,0.51,0
0.552,20.97,-3.76,0.39,0
0.562,20.61,-3.76,0.39,0
0.572,20.24,-3.76,0.39,0
0.582,20.06,-2.84,0.3,0
0.592,20.06,-2.84,0.3,0
0.602,19.87,-2.84,0.3,0
0.612,19.87,-2.47,0.22,0
0.622,19.87,-2.47,0.22,0
0.632,19.69,-2.47,0.22,0
0.642,19.69,-2.29,0.14,0
0.652,19.51,-2.29,0.14,0
0.662,19.51,-2.29,0.14,0
0.672,19.32,-2.11,0.08,0
0.682,19.14,-2.11,0.08,0
0.692,18.96,-2.11,0.08,0
0.702,18.77,-1.56,0.02,0
0.712,18.59,-1.56,0.02,0
0.722,18.59,-1.56,0.02,0
0.732,18.59,-1.19,-0.02,0
0.742,18.41,-1.19,-0.02,0
0.752,18.41,-1.19,-0.02,0
0.762,18.41,-1.01,-0.05,0
0.772,18.22,-1.01,-0.05,0
0.782,18.22,-1.01,-0.05,0
0.792,18.22,-0.82,-0.08,0
0.802,18.04,-0.82,-0.08,0
0.812,18.04,-0.82,-0.08,0
0.822,17.86,-0.64,-0.1,0
0.832,17.86,-0.64,-0.1,0
0.842,17.67,-0.64,-0.1,0
0.852,17.67,-0.27,-0.11,0
0.862,17.49,-0.27,-0.11,0
0.872,17.49,-0.27,-0.11,0
0.883,17.49,-0.09,-0.12,0
0.893,17.49,-0.09,-0.12,0
0.903,17.49,-0.09,-0.12,0
0.913,17.49,-0.09,-0.12,0
0.923,17.31,-0.09,-0.12,0
0.933,17.31,-0.09,-0.12,0
0.943,17.31,0.09,-0.12,0
0.953,17.31,0.09,-0.12,0
0.963,17.12,0.09,-0.12,0
0.973,17.12,0.28,-0.12,0
0.983,17.12,0.28,-0.12,0
0.993,16.94,0.28,-0.12,0
1.003,16.94,0.46,-0.11,0
1.013,16.94,0.46,-0.11,0
1.023,16.94,0.46,-0.11,0
1.033,16.94,0.46,-0.09,0
1.043,16.94,0.46,-0.09,0
1.054,16.94,0.46,-0.08,0
1.064,16.94,0.46,-0.08,0
1.074,16.94,0.46,-0.08,0
1.084,16.94,0.46,-0.08,0
1.094,16.94,0.46,-0.06,0
1.104,16.94,0.46,-0.06,0
1.114,16.94,0.46,-0.06,0
1.124,16.94,0.46,-0.05,0
1.134,16.94,0.46,-0.05,0
1.144,16.76,0.46,-0.05,0
1.154,16.94,0.64,-0.03,0
1.164,16.76,0.64,-0.03,0
1.174,16.76,0.64,-0.03,0
1.184,16.76,0.64,-0.01,0
1.194,16.76,0.64,-0.01,0
1.204,16.76,0.64,-0.01,0
