Settings:,,
Use KPA,0,
KP,0.72,
KI,3.38,
KD,0,
Traj Follow Error Pressure Threshold,4.35,
Traj Follow Error Time Threshold,1500,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,5,
Interpolation Calculation Delay,5,
Controller Delay,5,
"Traj times","0.00, 100.00, 1500.00, 1600.00, 3000.00, ",""
"Traj pressures","0.00, 8.70, 8.70, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0.06,0,0,0
0.005,-0.13,-0.06,-0.19,0
0.01,-0.13,0.56,-0.19,0
0.015,-0.13,1,-0.19,0
0.02,-0.13,1.43,-0.18,0
0.025,-0.13,1.87,-0.17,0
0.03,-0.13,2.3,-0.16,0
0.035,1.34,2.74,-0.15,0
0.04,0.97,1.71,-0.14,0
0.045,0.97,2.51,-0.13,0
0.05,0.79,2.94,-0.12,0
0.055,0.6,3.56,-0.1,0
0.06,0.6,4.18,-0.08,0
0.065,0.79,4.62,-0.06,0
0.07,0.79,4.87,-0.03,0
0.075,0.79,5.3,-0.01,0
0.08,0.79,5.74,0.02,0
0.085,0.6,6.17,0.05,0
0.09,0.6,6.79,0.08,0
0.095,0.79,7.23,0.12,0
0.1,0.6,7.48,0.16,0
0.105,0.79,8.1,0.2,0
0.11,0.79,7.91,0.24,0
0.115,0.79,7.91,0.28,0
0.12,0.79,7.91,0.32,0
0.125,0.79,7.91,0.36,0
0.13,0.79,7.91,0.4,0
0.135,0.79,7.91,0.44,0
0.14,0.79,7.91,0.48,0
0.145,0.6,7.91,0.52,0
0.15,0.79,8.1,0.56,0
0.155,0.79,7.91,0.6,0
0.16,0.79,7.91,0.64,0
0.165,0.79,7.91,0.67,0
0.17,0.79,7.91,0.71,0
0.175,0.79,7.91,0.75,0
0.18,0.79,7.91,0.79,0
0.185,0.79,7.91,0.83,0
0.19,0.6,7.91,0.87,0
0.195,0.79,8.1,0.91,0
0.2,0.79,7.91,0.95,0
0.205,0.79,7.91,0.99,0
0.21,0.79,7.91,1.03,0
0.215,0.79,7.91,1.07,0
0.221,0.79,7.91,1.11,0
0.226,0.79,7.91,1.15,0
0.231,0.79,7.91,1.19,0
0.236,0.79,7.91,1.23,0
0.241,0.79,7.91,1.27,0
0.246,0.79,7.91,1.31,0
0.251,0.6,7.91,1.35,0
0.256,0.79,8.1,1.39,0
0.261,0.79,7.91,1.43,0
0.266,0.79,7.91,1.47,0
0.271,0.79,7.91,1.51,0
0.276,0.79,7.91,1.55,0
0.281,0.79,7.91,1.59,0
0.286,0.79,7.91,1.63,0
0.291,0.79,7.91,1.67,0
0.296,0.79,7.91,1.71,0
0.301,0.79,7.91,1.74,0
0.306,0.79,7.91,1.78,0
0.311,0.79,7.91,1.82,0
0.316,0.79,7.91,1.86,0
0.321,0.79,7.91,1.9,0
0.326,0.79,7.91,1.94,0
0.331,0.79,7.91,1.98,0
0.336,0.79,7.91,2.02,0
0.341,0.79,7.91,2.06,0
0.346,0.79,7.91,2.1,0
0.351,0.79,7.91,2.15,0
0.356,0.79,7.91,2.19,0
0.361,0.79,7.91,2.23,0
0.366,0.79,7.91,2.27,0
0.371,0.79,7.91,2.31,0
0.376,0.79,7.91,2.35,0
0.381,0.79,7.91,2.39,0
0.386,0.79,7.91,2.42,0
0.391,0.79,7.91,2.46,0
0.396,0.79,7.91,2.5,0
0.401,0.79,7.91,2.54,0
0.406,0.79,7.91,2.58,0
0.411,0.79,7.91,2.62,0
0.416,0.79,7.91,2.66,0
0.421,0.79,7.91,2.7,0
0.426,0.79,7.91,2.74,0
0.431,0.79,7.91,2.78,0
0.436,0.79,7.91,2.82,0
0.441,0.79,7.91,2.86,0
0.446,0.79,7.91,2.9,0
0.451,0.79,7.91,2.94,0
0.456,0.79,7.91,2.98,0
0.461,0.79,7.91,3.02,0
0.466,0.79,7.91,3.06,0
0.471,0.79,7.91,3.1,0
0.477,0.79,7.91,3.14,0
0.482,0.79,7.91,3.18,0
0.487,0.6,7.91,3.22,0
0.492,0.79,8.1,3.26,0
0.497,0.79,7.91,3.3,0
0.502,0.79,7.91,3.34,0
0.507,0.79,7.91,3.38,0
0.512,0.79,7.91,3.41,0
0.517,0.79,7.91,3.45,0
0.522,0.79,7.91,3.49,0
0.527,0.79,7.91,3.53,0
0.532,0.79,7.91,3.57,0
0.537,0.79,7.91,3.61,0
0.542,0.79,7.91,3.65,0
0.547,0.79,7.91,3.69,0
0.552,0.79,7.91,3.73,0
0.557,0.79,7.91,3.77,0
0.562,0.79,7.91,3.81,0
0.567,0.79,7.91,3.85,0
0.572,0.79,7.91,3.89,0
0.577,0.79,7.91,3.93,0
0.582,0.79,7.91,3.97,0
0.587,0.79,7.91,4.01,0
0.592,0.79,7.91,4.05,0
0.597,0.79,7.91,4.09,0
0.602,0.79,7.91,4.13,0
0.607,0.79,7.91,4.17,0
0.612,0.79,7.91,4.21,0
0.617,0.79,7.91,4.25,0
0.622,0.79,7.91,4.29,0
