Settings:,,
Use KPA,0,
KP,1.8,
KI,0,
KD,0,
Traj Follow Error Threshold,2.9,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,15,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 100.00, 1500.00, 1600.00, 3000.00, ",""
"Traj pressures","0.00, 7.20, 7.20, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0.06,0,0,0
0.016,0.06,-0.06,-0.22,0
0.032,0.06,2.18,-0.19,0
0.048,0.06,2.18,-0.19,0
0.064,1.34,2.18,-0.13,0
0.08,3.17,2.18,-0.13,0
0.096,3.35,1.29,-0.07,0
0.112,4.09,1.29,-0.07,0
0.128,4.64,2.61,-0.01,0
0.144,5.19,2.61,-0.01,0
0.16,5.74,2.01,0.05,0
0.176,5.92,2.01,0.05,0
0.192,6.29,1.28,0.1,0
0.208,6.47,1.28,0.1,0
0.224,6.65,0.73,0.13,0
0.24,7.02,0.73,0.13,0
0.256,7.2,0.18,0.15,0
0.272,7.39,-0,0.15,0
0.288,6.1,-0,0.15,0
0.304,6.65,1.1,0.17,0
0.32,6.84,1.1,0.17,0
0.336,7.2,0.36,0.19,0
0.352,6.84,0.36,0.19,0
0.368,6.84,0.36,0.2,0
0.384,7.02,0.36,0.2,0
0.4,6.84,0.18,0.21,0
0.416,7.02,0.18,0.21,0
0.432,7.02,0.18,0.21,0
0.448,7.02,0.18,0.21,0
0.464,6.84,0.18,0.22,0
0.48,6.84,0.18,0.22,0
0.496,6.84,0.36,0.23,0
0.512,6.84,0.36,0.24,0
0.528,6.84,0.36,0.24,0
0.544,6.84,0.36,0.25,0
0.56,6.84,0.36,0.25,0
0.576,6.84,0.36,0.26,0
0.592,7.02,0.36,0.26,0
0.608,7.02,0.18,0.27,0
0.624,7.02,0.18,0.27,0
0.64,7.02,0.18,0.27,0
0.656,7.02,0.18,0.27,0
0.672,7.02,0.18,0.28,0
0.688,7.02,0.18,0.28,0
0.704,7.02,0.18,0.28,0
0.72,7.02,0.18,0.28,0
0.736,7.02,0.18,0.29,0
0.752,7.02,0.18,0.29,0
0.768,6.84,0.18,0.29,0
0.784,6.84,0.36,0.3,0
0.8,6.84,0.36,0.3,0
0.816,7.02,0.36,0.31,0
0.832,6.84,0.36,0.31,0
0.848,7.02,0.36,0.32,0
0.864,7.02,0.36,0.32,0
0.88,7.02,0.18,0.33,0
0.896,7.02,0.18,0.33,0
0.912,7.02,0.18,0.34,0
0.928,7.02,0.18,0.34,0
0.944,7.02,0.18,0.34,0
0.96,7.02,0.18,0.34,0
0.976,7.02,0.18,0.35,0
0.992,7.02,0.18,0.35,0
1.008,6.84,0.18,0.35,0
1.024,7.02,0.36,0.36,0
1.04,7.02,0.36,0.36,0
1.056,7.02,0.18,0.37,0
1.072,7.02,0.18,0.37,0
1.088,6.84,0.18,0.38,0
1.104,6.84,0.18,0.38,0
1.12,7.02,0.36,0.38,0
1.136,7.02,0.36,0.38,0
1.152,6.84,0.18,0.39,0
1.168,7.02,0.18,0.39,0
1.184,7.02,0.18,0.4,0
1.2,7.02,0.18,0.4,0
1.216,7.02,0.18,0.4,0
1.232,7.02,0.18,0.4,0
1.248,7.02,0.18,0.41,0
1.264,7.02,0.18,0.41,0
1.28,7.02,0.18,0.41,0
1.296,6.84,0.18,0.42,0
1.312,6.84,0.18,0.42,0
1.328,6.84,0.36,0.43,0
1.344,7.02,0.36,0.43,0
1.36,6.84,0.18,0.44,0
1.376,7.02,0.18,0.44,0
1.392,7.02,0.18,0.44,0
1.408,7.02,0.18,0.44,0
1.424,7.02,0.18,0.45,0
1.44,7.02,0.18,0.45,0
1.456,7.02,0.18,0.45,0
1.472,7.02,0.18,0.45,0
1.488,6.84,0.18,0.46,0
1.504,7.02,0.36,0.47,0
1.52,7.02,0.36,0.47,0
1.536,6.84,-1.19,0.45,0
1.552,7.02,-1.19,0.45,0
1.568,6.84,-3.42,0.38,0
1.584,6.84,-3.42,0.38,0
1.6,6.84,-5.47,0.25,0
1.616,4.82,-5.47,0.25,0
1.632,4.45,-4.82,0.1,0
1.648,4.27,-4.82,0.1,0
1.664,3.9,-4.27,-0.04,0
1.68,3.54,-4.27,-0.04,0
1.696,3.17,-3.54,-0.16,0
1.712,2.99,-3.54,-0.16,0
1.728,2.62,-2.99,-0.25,0
1.744,2.25,-2.62,-0.34,0
1.76,1.89,-2.62,-0.34,0
1.776,1.52,-1.89,-0.41,0
1.792,1.34,-1.89,-0.41,0
1.808,0.97,-1.34,-0.46,0
1.824,0.79,-1.34,-0.46,0
1.84,0.6,-0.79,-0.49,0
1.856,0.42,-0.79,-0.49,0
1.872,0.42,-0.42,-0.51,0
1.888,0.24,-0.42,-0.51,0
1.904,0.06,-0.24,-0.52,0
1.92,0.06,-0.24,-0.52,0
1.936,0.06,-0.06,-0.52,0
1.952,0.06,-0.06,-0.52,0
1.968,0.06,-0.06,-0.52,0
1.984,0.06,-0.06,-0.52,0
2,0.06,-0.06,-0.52,0
2.016,0.06,-0.06,-0.53,0
2.032,0.06,-0.06,-0.53,0
2.048,0.06,-0.06,-0.53,0
2.064,0.06,-0.06,-0.53,0
2.08,0.06,-0.06,-0.53,0
2.096,0.06,-0.06,-0.53,0
2.112,0.06,-0.06,-0.53,0
2.128,0.06,-0.06,-0.53,0
2.144,0.06,-0.06,-0.53,0
2.16,0.06,-0.06,-0.53,0
2.176,0.06,-0.06,-0.53,0
2.192,0.06,-0.06,-0.53,0
2.208,0.06,-0.06,-0.54,0
2.224,0.06,-0.06,-0.54,0
2.24,0.06,-0.06,-0.54,0
2.256,0.06,-0.06,-0.54,0
2.272,0.06,-0.06,-0.54,0
2.288,0.06,-0.06,-0.54,0
2.304,0.06,-0.06,-0.54,0
2.32,0.06,-0.06,-0.54,0
2.336,0.06,-0.06,-0.54,0
2.352,0.06,-0.06,-0.54,0
2.368,0.06,-0.06,-0.54,0
2.384,0.06,-0.06,-0.55,0
2.4,0.06,-0.06,-0.55,0
2.416,0.06,-0.06,-0.55,0
2.432,0.06,-0.06,-0.55,0
2.448,0.06,-0.06,-0.55,0
2.464,0.06,-0.06,-0.55,0
2.48,0.06,-0.06,-0.55,0
2.496,0.06,-0.06,-0.55,0
2.512,0.06,-0.06,-0.55,0
2.528,0.06,-0.06,-0.55,0
2.544,0.06,-0.06,-0.55,0
2.56,0.06,-0.06,-0.56,0
2.576,0.06,-0.06,-0.56,0
2.592,0.06,-0.06,-0.56,0
2.608,0.06,-0.06,-0.56,0
2.624,0.06,-0.06,-0.56,0
2.64,0.06,-0.06,-0.56,0
2.656,0.06,-0.06,-0.56,0
2.672,0.06,-0.06,-0.56,0
2.688,0.06,-0.06,-0.56,0
2.704,0.06,-0.06,-0.56,0
2.72,0.06,-0.06,-0.56,0
2.736,0.06,-0.06,-0.56,0
2.752,0.06,-0.06,-0.57,0
2.768,0.06,-0.06,-0.57,0
2.784,0.06,-0.06,-0.57,0
2.8,0.06,-0.06,-0.57,0
2.816,0.06,-0.06,-0.57,0
2.832,0.06,-0.06,-0.57,0
2.848,-0.13,-0.06,-0.57,0
2.864,-0.13,0.13,-0.57,0
2.88,-0.13,0.13,-0.57,0
2.896,0.06,0.13,-0.57,0
2.912,0.06,0.13,-0.57,0
2.928,-0.13,-0.06,-0.56,0
2.944,0.06,-0.06,-0.56,0
2.96,0.06,-0.06,-0.57,0
2.976,0.06,-0.06,-0.57,0
2.992,-0.13,-0.06,-0.57,0
3.008,0.06,0.13,-0.57,0
3.009,0.06,0,0,1
3.032,0.06,0,0,0
3.048,0.06,0,0,0
3.064,0.06,0.52,0.01,0
3.08,1.34,0.52,0.01,0
