Settings:,,
Use KPA,0,
KP,0.5,
KI,3.1,
KD,0,
Traj Follow Error Threshold,2.9,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,15,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 100.00, 20000.00, 20100.00, 21000.00, ",""
"Traj pressures","0.00, 5.80, 5.80, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0.06,0,0,0
0.016,0.06,-0.06,-0.27,0
0.032,0.06,1.74,-0.24,0
0.049,0.06,1.74,-0.24,0
0.065,0.06,1.74,-0.19,0
0.081,0.06,1.74,-0.19,0
0.097,0.06,3.54,-0.11,0
0.113,1.15,3.54,-0.11,0
0.129,1.7,4.24,0,0
0.145,2.44,4.24,0,0
0.161,3.17,3.36,0.12,0
0.177,3.72,3.36,0.12,0
0.193,4.27,2.08,0.2,0
0.209,4.82,2.08,0.2,0
0.225,5.19,0.98,0.25,0
0.241,5.37,0.98,0.25,0
0.257,5.74,0.43,0.27,0
0.273,5.92,0.06,0.27,0
0.289,6.1,0.06,0.27,0
0.305,6.1,-0.3,0.27,0
0.321,6.1,-0.3,0.27,0
0.337,6.1,-0.3,0.26,0
0.353,6.1,-0.3,0.26,0
0.369,6.1,-0.3,0.25,0
0.385,6.29,-0.3,0.25,0
0.401,6.29,-0.49,0.24,0
0.417,6.1,-0.49,0.24,0
0.433,6.29,-0.3,0.23,0
0.449,6.29,-0.3,0.23,0
0.465,6.1,-0.49,0.22,0
0.481,6.1,-0.49,0.22,0
0.497,6.1,-0.3,0.21,0
0.513,6.1,-0.3,0.2,0
0.529,6.1,-0.3,0.2,0
0.545,6.1,-0.3,0.19,0
0.561,6.29,-0.3,0.19,0
0.577,6.29,-0.49,0.18,0
0.593,6.29,-0.49,0.18,0
0.609,6.29,-0.49,0.16,0
0.625,6.29,-0.49,0.16,0
0.641,6.29,-0.49,0.15,0
0.657,6.29,-0.49,0.15,0
0.673,6.1,-0.49,0.13,0
0.689,6.29,-0.49,0.13,0
0.705,6.29,-0.49,0.12,0
0.721,6.29,-0.49,0.12,0
0.737,6.29,-0.49,0.1,0
0.753,6.29,-0.49,0.1,0
0.769,6.29,-0.49,0.09,0
0.785,6.1,-0.49,0.07,0
0.801,6.1,-0.49,0.07,0
0.817,6.29,-0.3,0.06,0
0.833,6.1,-0.3,0.06,0
0.849,6.1,-0.3,0.05,0
0.865,6.1,-0.3,0.05,0
0.881,5.92,-0.3,0.04,0
0.897,6.1,-0.3,0.04,0
0.913,5.92,-0.3,0.03,0
0.929,5.92,-0.3,0.03,0
0.945,5.92,-0.12,0.03,0
0.961,5.92,-0.12,0.03,0
0.977,5.92,-0.12,0.02,0
0.993,5.92,-0.12,0.02,0
1.009,5.92,-0.12,0.02,0
1.025,5.92,-0.12,0.02,0
1.041,5.92,-0.12,0.02,0
1.057,5.92,-0.12,0.01,0
1.073,5.92,-0.12,0.01,0
1.089,5.74,-0.12,0.01,0
1.105,5.74,-0.12,0.01,0
1.121,5.74,0.06,0.01,0
1.137,5.74,0.06,0.01,0
1.153,5.92,0.06,0.01,0
1.169,5.74,0.06,0.01,0
1.185,5.74,0.06,0.01,0
1.201,5.74,0.06,0.01,0
1.217,5.74,0.06,0.01,0
1.233,5.74,0.06,0.01,0
1.249,5.55,0.06,0.02,0
1.265,5.55,0.06,0.02,0
1.281,5.55,0.25,0.02,0
1.297,5.55,0.25,0.03,0
1.313,5.55,0.25,0.03,0
1.329,5.55,0.25,0.04,0
1.345,5.55,0.25,0.04,0
1.361,5.55,0.25,0.04,0
1.377,5.55,0.25,0.04,0
1.393,5.55,0.25,0.05,0
1.409,5.55,0.25,0.05,0
1.425,5.55,0.25,0.06,0
1.441,5.55,0.25,0.06,0
1.457,5.55,0.25,0.06,0
1.473,5.55,0.25,0.06,0
1.489,5.55,0.25,0.07,0
1.505,5.55,0.25,0.07,0
1.521,5.55,0.25,0.08,0
1.537,5.55,0.25,0.09,0
1.553,5.55,0.25,0.09,0
1.569,5.55,0.25,0.09,0
1.585,5.55,0.25,0.09,0
1.601,5.55,0.25,0.1,0
1.617,5.55,0.25,0.1,0
1.633,5.55,0.25,0.11,0
1.649,5.55,0.25,0.11,0
1.665,5.55,0.25,0.12,0
1.681,5.55,0.25,0.12,0
1.697,5.55,0.25,0.12,0
1.713,5.55,0.25,0.12,0
1.729,5.55,0.25,0.13,0
1.745,5.55,0.25,0.13,0
1.761,5.55,0.25,0.14,0
1.777,5.74,0.25,0.15,0
1.793,5.55,0.25,0.15,0
1.809,5.74,0.25,0.15,0
1.825,5.55,0.25,0.15,0
1.841,5.55,0.25,0.16,0
1.857,5.74,0.25,0.16,0
1.873,5.55,0.06,0.17,0
1.889,5.74,0.06,0.17,0
1.905,5.74,0.06,0.17,0
1.921,5.74,0.06,0.17,0
1.937,5.74,0.06,0.17,0
1.953,5.74,0.06,0.17,0
1.969,5.55,0.06,0.17,0
1.985,5.74,0.06,0.17,0
