Settings:,,
Use KPA,0,
KP,0.1,
KI,5e-05,
KD,0,
Traj Follow Error Threshold,2.9,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,15,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 1000.00, 2000.00, 3000.00, 4000.00, ",""
"Traj pressures","0.00, 40.00, 40.00, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,-0.13,0,0,0
0.016,0.06,0.13,0.6,0
0.032,0.06,1.18,0.62,0
0.048,0.06,1.18,0.62,0
0.064,0.06,2.42,0.67,0
0.08,0.06,2.42,0.67,0
0.096,0.06,2.42,0.74,0
0.112,0.06,2.42,0.74,0
0.128,0.06,3.66,0.84,0
0.144,0.06,3.66,0.84,0
0.16,0.42,4.9,0.96,0
0.176,0.97,4.9,0.96,0
0.192,1.7,5.23,1.12,0
0.208,2.07,5.23,1.12,0
0.224,2.62,5.37,1.28,0
0.24,2.8,5.37,1.28,0
0.256,3.17,5.88,1.44,0
0.272,3.72,5.88,1.44,0
0.288,3.9,6.2,1.64,0
0.304,4.27,6.2,1.64,0
0.32,4.82,6.89,1.84,0
0.336,5.19,7.58,2.06,0
0.352,5.74,7.58,2.06,0
0.368,6.29,7.9,2.29,0
0.384,6.84,7.9,2.29,0
0.4,7.2,8.04,2.53,0
0.416,7.57,8.04,2.53,0
0.432,8.12,8.55,2.78,0
0.448,8.49,8.55,2.78,0
0.464,9.04,8.87,3.04,0
0.48,9.59,8.87,3.04,0
0.496,9.95,9.01,3.31,0
0.512,10.5,9.01,3.31,0
