Settings:,,
Use KPA,0,
KP,0.72,
KI,3.38,
KD,0,
Traj Follow Error Pressure Threshold,4.35,
Traj Follow Error Time Threshold,1500,
Filter alpha,0,
Sensor offset,0.11,
Pressure Read Delay,5,
Interpolation Calculation Delay,5,
Controller Delay,5,
"Traj times","0.00, 100.00, 1500.00, 1600.00, 3000.00, ",""
"Traj pressures","0.00, 8.70, 8.70, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,0.06,0,0,0
0.005,-0.13,-0.06,-0.23,0
0.01,-0.13,0.56,-0.22,0
0.015,0.06,1,-0.22,0
0.02,-0.13,1.25,-0.21,0
0.025,0.06,1.87,-0.21,0
0.03,-0.13,2.12,-0.2,0
0.035,-0.13,2.74,-0.18,0
0.04,1.52,3.17,-0.17,0
0.046,8.67,1.96,-0.16,0
0.051,11.24,-4.67,-0.16,0
0.056,11.05,-6.8,-0.19,0
0.061,9.22,-6.18,-0.22,0
0.066,3.35,-3.91,-0.25,0
0.071,1.15,2.39,-0.25,0
0.076,0.06,5.02,-0.24,0
0.081,2.8,6.56,-0.21,0
0.086,8.12,4.24,-0.18,0
0.091,9.77,-0.64,-0.17,0
0.096,10.32,-1.85,-0.17,0
0.101,9.95,-1.97,-0.18,0
0.106,4.09,-1.25,-0.19,0
0.111,0.97,4.61,-0.18,0
0.116,0.06,7.73,-0.15,0
0.121,2.8,8.64,-0.11,0
0.126,8.49,5.9,-0.08,0
0.131,9.77,0.21,-0.06,0
0.136,10.5,-1.07,-0.06,0
0.141,10.87,-1.8,-0.07,0
0.146,10.69,-2.17,-0.08,0
0.151,4.64,-1.99,-0.09,0
0.156,1.7,4.06,-0.09,0
0.161,0.24,7,-0.06,0
0.166,2.8,8.46,-0.02,0
0.171,7.94,5.9,0.02,0
0.176,10.14,0.76,0.03,0
0.181,10.69,-1.44,0.03,0
0.186,11.24,-1.99,0.02,0
0.191,11.24,-2.54,0.01,0
0.196,4.82,-2.54,-0,0
0.201,1.89,3.88,0,0
0.206,0.24,6.81,0.03,0
0.211,3.17,8.46,0.07,0
0.217,8.3,5.53,0.1,0
0.222,10.32,0.4,0.12,0
0.227,10.87,-1.62,0.11,0
0.232,11.42,-2.17,0.11,0
0.237,11.05,-2.72,0.09,0
0.242,4.82,-2.35,0.08,0
0.247,1.89,3.88,0.08,0
0.252,0.24,6.81,0.11,0
0.257,5,8.46,0.15,0
0.262,8.3,3.7,0.18,0
0.267,10.32,0.4,0.19,0
0.272,11.05,-1.62,0.19,0
0.277,11.42,-2.35,0.18,0
0.282,11.42,-2.72,0.16,0
0.287,6.29,-2.72,0.15,0
0.292,2.62,2.41,0.15,0
0.297,0.42,6.08,0.17,0
0.302,3.17,8.28,0.21,0
0.307,8.67,5.53,0.24,0
0.312,10.69,0.03,0.26,0
0.317,11.05,-1.99,0.25,0
0.322,11.6,-2.35,0.24,0
0.327,11.6,-2.9,0.23,0
0.332,9.59,-2.9,0.21,0
0.337,3.72,-0.89,0.2,0
0.342,0.97,4.98,0.21,0
0.347,1.15,7.73,0.25,0
0.352,3.72,7.55,0.29,0
0.357,9.59,4.98,0.32,0
0.362,10.87,-0.89,0.33,0
0.367,11.24,-2.17,0.32,0
0.372,11.79,-2.54,0.31,0
0.377,11.6,-3.09,0.3,0
0.382,11.24,-2.9,0.28,0
0.387,6.29,-2.54,0.27,0
0.392,2.8,2.41,0.27,0
0.397,0.6,5.9,0.29,0
0.402,3.35,8.1,0.32,0
0.407,8.67,5.35,0.36,0
0.412,10.69,0.03,0.37,0
