Settings:,,
Use KPA,0,
KP,0.45,
KI,0.84,
KD,0,
Traj Follow Error Pressure Threshold,4.35,
Traj Follow Error Time Threshold,1500,
Filter alpha,0,
Sensor offset,-0.05,
Pressure Read Delay,10,
Interpolation Calculation Delay,30,
Controller Delay,30,
"Traj times","0.00, 1000.00, 1050.00, 8500.00, 8500.00, 16000.00, ",""
"Traj pressures","0.00, 0.00, 17.50, 17.50, 0.00, 0.00, ",""
time,pressure,error,integral,cycle_start
0,-0.1,0,0,0
0.01,-0.1,0.1,0.8,0
0.02,-0.1,0.1,0.8,0
0.03,-0.1,0.1,0.8,0
0.04,-0.1,0.1,0.8,0
0.05,-0.1,0.1,0.8,0
0.06,-0.1,0.1,0.8,0
0.07,-0.1,0.1,0.8,0
0.08,-0.1,0.1,0.8,0
0.09,2.09,0.1,0.8,0
0.1,2.64,-2.09,0.77,0
0.11,2.46,-2.09,0.77,0
0.12,2.46,-2.09,0.77,0
0.13,2.46,-2.46,0.71,0
0.14,2.28,-2.46,0.71,0
0.15,2.28,-2.46,0.71,0
0.16,2.28,-2.28,0.64,0
0.17,2.28,-2.28,0.64,0
0.18,2.28,-2.28,0.64,0
0.19,2.28,-2.28,0.57,0
0.2,2.28,-2.28,0.57,0
0.21,2.28,-2.28,0.57,0
0.22,2.28,-2.28,0.5,0
0.23,2.28,-2.28,0.5,0
0.24,2.28,-2.28,0.5,0
0.25,2.28,-2.28,0.43,0
0.26,2.28,-2.28,0.43,0
0.27,2.28,-2.28,0.43,0
0.28,2.28,-2.28,0.36,0
0.29,2.28,-2.28,0.36,0
0.3,2.28,-2.28,0.36,0
0.31,2.28,-2.28,0.29,0
0.32,2.09,-2.28,0.29,0
0.33,2.09,-2.28,0.29,0
0.34,2.09,-2.09,0.23,0
0.35,2.09,-2.09,0.23,0
0.36,2.09,-2.09,0.23,0
0.371,2.09,-2.09,0.16,0
0.381,2.09,-2.09,0.16,0
0.391,2.09,-2.09,0.16,0
0.401,2.09,-2.09,0.1,0
0.411,1.91,-2.09,0.1,0
0.421,2.09,-2.09,0.1,0
0.431,2.09,-2.09,0.04,0
0.441,2.09,-2.09,0.04,0
0.451,1.91,-2.09,0.04,0
0.461,1.91,-1.91,-0.02,0
0.471,2.09,-1.91,-0.02,0
0.481,1.91,-1.91,-0.02,0
0.491,1.91,-1.91,-0.08,0
0.501,1.91,-1.91,-0.08,0
0.511,1.91,-1.91,-0.08,0
0.521,1.91,-1.91,-0.14,0
0.531,1.91,-1.91,-0.14,0
0.541,1.73,-1.91,-0.14,0
0.551,1.73,-1.73,-0.19,0
0.561,1.73,-1.73,-0.19,0
0.571,1.73,-1.73,-0.19,0
0.581,1.73,-1.73,-0.24,0
0.591,1.73,-1.73,-0.24,0
0.601,1.73,-1.73,-0.24,0
0.611,1.73,-1.73,-0.3,0
0.621,1.73,-1.73,-0.3,0
0.631,1.73,-1.73,-0.3,0
0.641,1.73,-1.73,-0.35,0
0.651,1.73,-1.73,-0.35,0
0.661,1.73,-1.73,-0.35,0
0.671,1.73,-1.73,-0.4,0
0.681,1.54,-1.73,-0.4,0
0.691,1.54,-1.73,-0.4,0
0.701,1.54,-1.54,-0.45,0
0.712,1.54,-1.54,-0.45,0
0.722,1.54,-1.54,-0.45,0
0.732,1.54,-1.54,-0.49,0
0.742,1.54,-1.54,-0.49,0
0.752,1.54,-1.54,-0.49,0
0.762,1.54,-1.54,-0.54,0
0.772,1.36,-1.54,-0.54,0
0.782,1.36,-1.54,-0.54,0
0.792,1.36,-1.36,-0.58,0
0.802,1.54,-1.36,-0.58,0
0.812,1.36,-1.36,-0.58,0
0.822,1.36,-1.36,-0.63,0
0.832,1.54,-1.36,-0.63,0
0.842,1.36,-1.36,-0.63,0
0.852,1.36,-1.36,-0.67,0
0.862,1.36,-1.36,-0.67,0
0.872,1.36,-1.36,-0.67,0
0.883,1.36,-1.36,-0.71,0
0.893,1.36,-1.36,-0.71,0
0.903,1.36,-1.36,-0.75,0
0.913,1.18,-1.36,-0.75,0
0.923,1.18,-1.36,-0.75,0
0.933,1.18,-1.36,-0.75,0
0.943,1.18,-1.18,-0.79,0
0.953,1.18,-1.18,-0.79,0
0.963,1.18,-1.18,-0.79,0
0.973,1.18,-1.18,-0.82,0
0.983,1.18,-1.18,-0.82,0
0.993,1.18,-1.18,-0.82,0
1.003,1.18,-1.18,-0.86,0
1.013,1.18,-1.18,-0.86,0
1.023,1.18,-1.18,-0.86,0
1.033,1.18,6.17,-0.78,0
1.043,1.18,6.17,-0.78,0
1.053,2.83,6.17,-0.78,0
1.063,5.03,14.67,-0.47,0
1.073,6.86,14.67,-0.47,0
1.083,8.51,14.67,-0.47,0
1.093,10.16,8.99,-0.12,0
1.103,11.26,8.99,-0.12,0
1.113,12.54,8.99,-0.12,0
1.123,13.46,4.96,0.09,0
1.133,14.19,4.96,0.09,0
1.143,14.92,4.96,0.09,0
1.153,15.47,2.58,0.21,0
1.163,16.39,2.58,0.21,0
1.173,16.76,2.58,0.21,0
1.183,17.31,0.74,0.26,0
1.193,17.86,0.74,0.26,0
1.203,18.22,0.74,0.26,0
1.213,18.41,-0.72,0.26,0
1.224,18.41,-0.72,0.26,0
1.234,18.59,-0.72,0.26,0
1.244,18.41,-1.09,0.23,0
1.254,18.22,-1.09,0.23,0
1.264,18.22,-1.09,0.23,0
1.274,18.04,-0.72,0.2,0
1.284,17.86,-0.72,0.2,0
1.294,17.86,-0.72,0.2,0
1.304,17.67,-0.36,0.19,0
1.314,17.67,-0.36,0.19,0
1.324,17.49,-0.36,0.19,0
1.334,17.67,0.01,0.18,0
1.344,17.67,0.01,0.18,0
1.354,17.67,0.01,0.18,0
1.364,17.67,-0.17,0.18,0
1.374,17.67,-0.17,0.18,0
1.384,17.67,-0.17,0.18,0
1.395,17.67,-0.17,0.17,0
1.405,17.67,-0.17,0.17,0
1.415,17.67,-0.17,0.17,0
1.425,17.49,-0.17,0.17,0
1.435,17.49,-0.17,0.17,0
1.445,17.31,-0.17,0.17,0
1.455,17.31,0.19,0.17,0
1.465,17.31,0.19,0.17,0
1.475,17.31,0.19,0.17,0
1.485,17.49,0.19,0.17,0
1.495,17.31,0.19,0.17,0
1.505,17.31,0.19,0.17,0
1.515,17.31,0.19,0.18,0
1.525,17.31,0.19,0.18,0
1.535,17.49,0.19,0.18,0
1.545,17.49,0.01,0.18,0
1.555,17.31,0.01,0.18,0
1.565,17.31,0.01,0.18,0
1.575,17.31,0.19,0.18,0
1.585,17.31,0.19,0.18,0
1.595,17.12,0.19,0.18,0
1.605,17.12,0.38,0.19,0
1.615,17.12,0.38,0.19,0
1.625,17.12,0.38,0.19,0
1.635,17.12,0.38,0.2,0
1.645,17.12,0.38,0.2,0
1.655,17.12,0.38,0.2,0
1.665,17.12,0.38,0.22,0
1.675,17.31,0.38,0.22,0
1.685,17.31,0.38,0.22,0
1.695,17.12,0.19,0.22,0
1.705,17.12,0.19,0.22,0
1.715,17.12,0.19,0.22,0
1.725,17.12,0.38,0.23,0
1.736,17.12,0.38,0.23,0
1.746,16.94,0.38,0.23,0
1.756,16.94,0.56,0.25,0
1.766,16.94,0.56,0.25,0
1.776,16.94,0.56,0.25,0
1.786,16.94,0.56,0.26,0
1.796,16.94,0.56,0.26,0
1.806,16.94,0.56,0.26,0
1.816,16.94,0.56,0.28,0
1.826,17.12,0.56,0.28,0
1.836,17.12,0.56,0.28,0
1.846,16.94,0.38,0.3,0
1.856,16.94,0.38,0.3,0
1.866,16.94,0.38,0.3,0
1.876,16.94,0.56,0.31,0
1.886,16.94,0.56,0.31,0
1.896,16.94,0.56,0.31,0
1.907,16.94,0.56,0.33,0
1.917,16.94,0.56,0.33,0
1.927,16.94,0.56,0.33,0
1.937,16.94,0.56,0.34,0
1.947,16.94,0.56,0.34,0
1.957,16.94,0.56,0.34,0
1.967,16.76,0.56,0.36,0
1.977,16.76,0.56,0.36,0
1.987,16.94,0.56,0.36,0
1.997,16.94,0.56,0.38,0
2.007,16.94,0.56,0.38,0
2.017,16.94,0.56,0.38,0
2.027,16.76,0.56,0.39,0
2.037,16.76,0.56,0.39,0
2.047,16.76,0.56,0.39,0
2.057,16.76,0.74,0.41,0
2.067,16.76,0.74,0.41,0
2.077,16.76,0.74,0.41,0
2.087,16.76,0.74,0.44,0
2.097,16.94,0.74,0.44,0
2.107,16.94,0.74,0.44,0
2.117,16.94,0.56,0.45,0
2.127,17.12,0.56,0.45,0
2.137,16.94,0.56,0.45,0
2.147,16.94,0.56,0.47,0
2.157,16.94,0.56,0.47,0
2.167,16.94,0.56,0.47,0
2.177,16.94,0.56,0.49,0
2.187,16.94,0.56,0.49,0
2.197,17.12,0.56,0.49,0
2.207,17.12,0.38,0.5,0
2.217,16.94,0.38,0.5,0
2.227,16.94,0.38,0.5,0
2.237,16.94,0.56,0.52,0
2.248,17.12,0.56,0.52,0
2.258,17.12,0.38,0.53,0
2.268,17.12,0.38,0.53,0
2.278,17.12,0.38,0.53,0
2.288,17.12,0.38,0.53,0
2.298,17.12,0.38,0.54,0
2.308,17.12,0.38,0.54,0
2.318,16.94,0.38,0.54,0
2.328,17.12,0.56,0.56,0
2.338,16.94,0.56,0.56,0
2.348,17.12,0.56,0.56,0
2.358,17.12,0.38,0.57,0
2.368,17.12,0.38,0.57,0
2.378,17.12,0.38,0.57,0
2.388,17.12,0.38,0.58,0
2.398,17.12,0.38,0.58,0
2.408,17.12,0.38,0.58,0
2.419,17.12,0.38,0.59,0
2.429,17.12,0.38,0.59,0
2.439,17.12,0.38,0.6,0
2.449,17.12,0.38,0.6,0
2.459,17.12,0.38,0.6,0
2.469,17.12,0.38,0.62,0
2.479,17.12,0.38,0.62,0
2.489,17.12,0.38,0.62,0
2.499,17.31,0.38,0.62,0
2.509,17.31,0.19,0.62,0
2.519,17.12,0.19,0.62,0
2.529,17.12,0.19,0.62,0
2.539,17.12,0.38,0.63,0
2.549,17.12,0.38,0.63,0
2.559,17.31,0.38,0.63,0
2.569,17.31,0.19,0.64,0
2.579,17.31,0.19,0.64,0
2.589,17.31,0.19,0.64,0
2.599,17.31,0.19,0.65,0
2.609,17.31,0.19,0.65,0
2.619,17.12,0.19,0.65,0
2.629,17.12,0.38,0.66,0
2.639,17.12,0.38,0.66,0
2.649,17.31,0.38,0.66,0
2.659,17.31,0.19,0.66,0
2.669,17.31,0.19,0.66,0
2.679,17.31,0.19,0.66,0
2.689,17.31,0.19,0.67,0
2.699,17.31,0.19,0.67,0
2.709,17.31,0.19,0.67,0
2.719,17.31,0.19,0.68,0
2.729,17.31,0.19,0.68,0
2.739,17.31,0.19,0.68,0
