Settings:
filename,251023_cycle_7.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,4.35
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,8.70,8.70,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
31,0.06,-0.06,-0.24,0
62,0.06,2.64,-0.21,0
93,2.80,5.34,-0.08,0
124,3.90,5.29,0.08,0
155,5.00,4.80,0.24,0
186,5.74,3.70,0.39,0
217,6.29,2.96,0.49,0
248,6.65,2.41,0.57,0
279,7.02,2.05,0.64,0
310,7.39,1.68,0.70,0
341,7.75,1.31,0.74,0
372,8.12,0.95,0.78,0
403,8.30,0.58,0.80,0
434,8.49,0.40,0.81,0
465,8.67,0.21,0.82,0
496,8.85,0.03,0.83,0
527,9.04,-0.15,0.83,0
558,9.04,-0.34,0.82,0
589,9.22,-0.34,0.81,0
620,9.40,-0.52,0.79,0
651,9.40,-0.70,0.78,0
682,9.40,-0.70,0.75,0
713,9.59,-0.70,0.73,0
744,9.59,-0.89,0.71,0
775,9.77,-0.89,0.68,0
806,9.77,-1.07,0.65,0
837,9.95,-1.07,0.62,0
868,9.95,-1.25,0.58,0
899,9.95,-1.25,0.54,0
930,9.95,-1.25,0.50,0
961,10.14,-1.25,0.46,0
992,10.14,-1.44,0.42,0
1023,10.14,-1.44,0.38,0
1054,10.32,-1.44,0.33,0
1085,10.32,-1.62,0.29,0
1116,9.95,-1.62,0.24,0
1147,9.95,-1.25,0.19,0
1178,9.95,-1.25,0.15,0
1209,9.95,-1.25,0.11,0
1240,9.77,-1.25,0.08,0
1271,9.77,-1.07,0.04,0
1302,9.77,-1.07,0.01,0
1333,7.39,-1.07,-0.03,0
1364,8.49,1.31,-0.02,0
1395,8.85,0.21,0.00,0
1426,8.85,-0.15,0.00,0
1457,8.85,-0.15,-0.00,0
1488,8.85,-0.15,-0.01,0
1519,8.85,-0.15,-0.01,0
1550,7.39,-1.81,-0.05,0
1581,6.47,-3.04,-0.12,0
1612,5.92,-4.82,-0.24,0
1643,5.55,-5.92,-0.40,0
1674,5.19,-5.55,-0.58,0
1705,4.64,-5.19,-0.74,0
1736,4.09,-4.64,-0.89,0
1767,3.54,-4.09,-1.02,0
1798,2.99,-3.54,-1.14,0
1830,2.25,-2.99,-1.24,0
1861,1.52,-2.25,-1.33,0
1892,1.15,-1.52,-1.39,0
1923,0.60,-1.15,-1.43,0
1954,0.24,-0.60,-1.46,0
1985,0.24,-0.24,-1.47,0
2016,0.06,-0.24,-1.48,0
2047,0.06,-0.06,-1.48,0
2078,0.06,-0.06,-1.48,0
2109,0.06,-0.06,-1.48,0
2140,0.06,-0.06,-1.49,0
2171,0.06,-0.06,-1.49,0
2202,0.06,-0.06,-1.49,0
2233,0.06,-0.06,-1.49,0
2264,0.06,-0.06,-1.49,0
2295,0.06,-0.06,-1.49,0
2326,0.06,-0.06,-1.50,0
2357,0.06,-0.06,-1.50,0
2388,0.06,-0.06,-1.50,0
2419,0.06,-0.06,-1.50,0
2450,0.06,-0.06,-1.50,0
2481,0.06,-0.06,-1.50,0
2512,0.06,-0.06,-1.51,0
