Settings:
filename,251023_cycle_4.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,4.35
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,8.70,8.70,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
31,0.06,-0.06,-0.24,0
62,0.06,2.64,-0.20,0
93,3.17,5.34,-0.08,0
124,4.64,4.92,0.08,0
155,5.92,4.06,0.21,0
186,6.65,2.78,0.33,0
217,7.39,2.05,0.41,0
248,7.94,1.31,0.46,0
279,8.30,0.76,0.49,0
310,8.85,0.40,0.51,0
341,9.22,-0.15,0.51,0
372,9.59,-0.52,0.50,0
403,9.77,-0.89,0.48,0
434,9.77,-1.07,0.45,0
465,10.14,-1.07,0.42,0
496,10.32,-1.44,0.38,0
527,10.32,-1.62,0.33,0
558,10.32,-1.62,0.28,0
589,10.14,-1.62,0.23,0
620,10.14,-1.44,0.18,0
651,10.14,-1.44,0.14,0
682,10.14,-1.44,0.09,0
713,7.75,-1.44,0.05,0
744,8.85,0.95,0.04,0
775,8.85,-0.15,0.05,0
806,9.04,-0.15,0.05,0
837,9.04,-0.34,0.04,0
868,9.04,-0.34,0.03,0
899,9.04,-0.34,0.02,0
930,9.04,-0.34,0.01,0
961,9.04,-0.34,-0.00,0
992,8.85,-0.34,-0.01,0
1023,9.04,-0.15,-0.02,0
1054,8.85,-0.34,-0.03,0
1085,8.85,-0.15,-0.03,0
1116,8.85,-0.15,-0.04,0
1147,8.85,-0.15,-0.04,0
1178,8.85,-0.15,-0.05,0
1209,8.85,-0.15,-0.05,0
1240,8.85,-0.15,-0.06,0
1271,8.85,-0.15,-0.06,0
1302,8.85,-0.15,-0.07,0
1333,8.67,-0.15,-0.07,0
1364,8.67,0.03,-0.07,0
1395,8.67,0.03,-0.07,0
1426,8.67,0.03,-0.07,0
1457,8.67,0.03,-0.07,0
1488,8.67,0.03,-0.07,0
1519,8.67,0.03,-0.07,0
1550,6.47,-1.62,-0.09,0
1581,5.55,-2.12,-0.15,0
1612,4.27,-3.90,-0.24,0
1643,3.35,-4.27,-0.37,0
1674,2.25,-3.35,-0.48,0
1705,1.52,-2.25,-0.57,0
1736,0.97,-1.52,-0.63,0
1767,0.42,-0.97,-0.67,0
1798,0.06,-0.42,-0.69,0
1829,0.06,-0.06,-0.70,0
1860,0.06,-0.06,-0.70,0
1891,0.06,-0.06,-0.70,0
1922,0.06,-0.06,-0.70,0
1953,0.06,-0.06,-0.70,0
1984,0.06,-0.06,-0.71,0
2015,-0.13,-0.06,-0.71,0
2046,0.06,0.13,-0.71,0
2077,0.06,-0.06,-0.71,0
2108,-0.13,-0.06,-0.71,0
2139,0.06,0.13,-0.71,0
2170,0.06,-0.06,-0.70,0
2201,0.06,-0.06,-0.71,0
2232,0.06,-0.06,-0.71,0
2263,0.06,-0.06,-0.71,0
2294,0.06,-0.06,-0.71,0
2326,0.06,-0.06,-0.71,0
2357,0.06,-0.06,-0.72,0
2388,0.06,-0.06,-0.72,0
2419,0.06,-0.06,-0.72,0
2450,0.06,-0.06,-0.72,0
2481,0.06,-0.06,-0.72,0
