Settings:
filename,251023_cycle_45.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,4.35
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,8.70,8.70,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
31,0.06,-0.06,-0.28,0
62,0.06,2.64,-0.24,0
93,2.80,5.34,-0.12,0
124,4.09,5.29,0.05,0
155,5.00,4.61,0.20,0
186,5.74,3.70,0.35,0
217,6.29,2.96,0.45,0
248,6.65,2.41,0.53,0
279,7.02,2.05,0.60,0
310,7.39,1.68,0.66,0
341,7.75,1.31,0.70,0
372,7.94,0.95,0.73,0
403,8.12,0.76,0.76,0
434,8.30,0.58,0.78,0
465,8.49,0.40,0.80,0
496,8.67,0.21,0.81,0
527,8.85,0.03,0.81,0
558,9.04,-0.15,0.81,0
589,9.22,-0.34,0.80,0
620,9.22,-0.52,0.79,0
651,9.40,-0.52,0.77,0
682,9.40,-0.70,0.75,0
713,9.59,-0.70,0.73,0
744,9.59,-0.89,0.71,0
775,9.77,-0.89,0.68,0
806,9.77,-1.07,0.65,0
837,9.77,-1.07,0.61,0
868,9.95,-1.07,0.58,0
899,9.95,-1.25,0.54,0
930,10.14,-1.25,0.50,0
961,10.14,-1.44,0.46,0
992,10.14,-1.44,0.42,0
1023,10.14,-1.44,0.38,0
1054,10.32,-1.44,0.33,0
1085,10.32,-1.62,0.28,0
1116,10.14,-1.62,0.23,0
1147,9.95,-1.44,0.19,0
1178,9.95,-1.25,0.15,0
1209,9.95,-1.25,0.11,0
1240,9.40,-1.25,0.07,0
1271,9.59,-0.70,0.04,0
1302,9.22,-0.89,0.01,0
1333,9.22,-0.52,-0.01,0
1364,9.22,-0.52,-0.02,0
1395,9.22,-0.52,-0.04,0
1426,8.85,-0.52,-0.06,0
1457,9.04,-0.15,-0.07,0
1488,8.85,-0.34,-0.08,0
1519,8.85,-0.15,-0.08,0
1550,6.84,-1.81,-0.12,0
1581,6.47,-2.49,-0.18,0
1612,5.92,-4.82,-0.29,0
1643,5.74,-5.92,-0.45,0
1674,5.19,-5.74,-0.63,0
1705,5.00,-5.19,-0.80,0
1736,4.64,-5.00,-0.95,0
1767,4.09,-4.64,-1.10,0
1798,3.72,-4.09,-1.24,0
1829,3.17,-3.72,-1.36,0
1860,2.62,-3.17,-1.47,0
1891,1.89,-2.62,-1.56,0
1922,1.34,-1.89,-1.63,0
1953,0.97,-1.34,-1.68,0
1984,0.60,-0.97,-1.71,0
2015,0.24,-0.60,-1.74,0
2046,0.06,-0.24,-1.75,0
2077,0.06,-0.06,-1.75,0
2108,0.06,-0.06,-1.76,0
2139,0.06,-0.06,-1.76,0
2170,0.06,-0.06,-1.76,0
2201,0.06,-0.06,-1.76,0
2232,0.06,-0.06,-1.76,0
2263,0.06,-0.06,-1.76,0
2294,0.06,-0.06,-1.77,0
2325,0.06,-0.06,-1.77,0
2356,0.06,-0.06,-1.77,0
2387,0.06,-0.06,-1.77,0
2418,0.06,-0.06,-1.77,0
2449,0.06,-0.06,-1.77,0
2480,0.06,-0.06,-1.78,0
2511,0.06,-0.06,-1.78,0
2542,0.06,-0.06,-1.78,0
2573,0.06,-0.06,-1.78,0
2604,0.06,-0.06,-1.78,0
2635,0.06,-0.06,-1.79,0
2666,0.06,-0.06,-1.79,0
2697,0.06,-0.06,-1.79,0
2728,0.06,-0.06,-1.79,0
2759,0.06,-0.06,-1.79,0
2790,0.06,-0.06,-1.79,0
2821,0.06,-0.06,-1.80,0
2852,0.06,-0.06,-1.80,0
2883,0.06,-0.06,-1.80,0
2914,0.06,-0.06,-1.80,0
2945,0.06,-0.06,-1.80,0
2976,0.06,-0.06,-1.80,0
3007,0.06,-0.06,-1.81,0
3009,0.06,0.00,0.00,1
3068,0.06,0.00,0.00,0
3099,0.06,0.73,0.01,0
3130,1.15,3.42,0.07,0
3161,2.99,5.02,0.20,0
3192,4.27,5.71,0.36,0
3223,5.19,4.43,0.51,0
3254,5.74,3.51,0.63,0
3285,6.29,2.96,0.73,0
3316,6.65,2.41,0.81,0
3347,6.84,2.05,0.88,0
3378,7.20,1.86,0.94,0
3409,7.57,1.50,0.99,0
3440,7.75,1.13,1.03,0
3471,7.94,0.95,1.06,0
3502,8.12,0.76,1.08,0
3533,8.12,0.58,1.10,0
3564,8.30,0.58,1.12,0
3595,8.49,0.40,1.14,0
3626,8.67,0.21,1.14,0
3657,8.85,0.03,1.15,0
3688,8.85,-0.15,1.15,0
3719,9.04,-0.15,1.14,0
3750,9.22,-0.34,1.13,0
