Settings:
filename,251023_cycle_42.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,4.35
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,8.70,8.70,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
31,-0.13,-0.06,-0.25,0
62,1.34,2.83,-0.20,0
93,2.80,4.06,-0.10,0
124,4.27,5.29,0.05,0
155,5.00,4.43,0.20,0
186,5.55,3.70,0.34,0
217,6.10,3.15,0.45,0
248,6.47,2.60,0.53,0
279,6.84,2.23,0.60,0
310,7.02,1.86,0.67,0
341,7.39,1.68,0.72,0
372,7.57,1.31,0.77,0
403,7.75,1.13,0.80,0
434,7.75,0.95,0.84,0
465,7.94,0.95,0.87,0
496,8.12,0.76,0.89,0
527,8.12,0.58,0.91,0
558,8.30,0.58,0.93,0
589,8.30,0.40,0.95,0
620,8.49,0.40,0.96,0
651,8.67,0.21,0.97,0
682,8.67,0.03,0.97,0
713,8.85,0.03,0.97,0
744,8.85,-0.15,0.97,0
775,9.04,-0.15,0.97,0
806,9.22,-0.34,0.96,0
837,9.22,-0.52,0.94,0
868,9.40,-0.52,0.93,0
899,9.40,-0.70,0.91,0
930,9.59,-0.70,0.89,0
961,9.59,-0.89,0.86,0
992,9.77,-0.89,0.84,0
1023,9.77,-1.07,0.81,0
1054,9.95,-1.07,0.77,0
1085,9.95,-1.25,0.74,0
1116,10.14,-1.25,0.70,0
1147,10.14,-1.44,0.66,0
1178,10.14,-1.44,0.61,0
1209,10.32,-1.44,0.57,0
1240,10.32,-1.62,0.52,0
1271,10.32,-1.62,0.47,0
1302,10.50,-1.62,0.42,0
1333,10.50,-1.80,0.37,0
1364,10.14,-1.80,0.31,0
1395,10.14,-1.44,0.26,0
1426,9.77,-1.44,0.22,0
1457,9.77,-1.07,0.18,0
1488,9.40,-1.07,0.14,0
1519,9.40,-0.70,0.12,0
1550,7.39,-2.36,0.06,0
1581,6.84,-3.04,-0.02,0
1612,6.47,-5.18,-0.14,0
1643,6.10,-6.47,-0.32,0
1674,5.74,-6.10,-0.50,0
1705,5.37,-5.74,-0.69,0
1736,5.19,-5.37,-0.86,0
1767,4.82,-5.19,-1.02,0
1798,4.27,-4.82,-1.18,0
1829,3.90,-4.27,-1.32,0
1860,3.54,-3.90,-1.45,0
1891,2.80,-3.54,-1.56,0
1922,2.25,-2.80,-1.66,0
1953,1.70,-2.25,-1.74,0
1984,1.15,-1.70,-1.80,0
2015,0.60,-1.15,-1.84,0
2046,0.42,-0.60,-1.87,0
2077,0.24,-0.42,-1.89,0
2108,0.06,-0.24,-1.90,0
2139,0.06,-0.06,-1.90,0
2170,0.06,-0.06,-1.90,0
2201,-0.13,-0.06,-1.91,0
2232,-0.13,0.13,-1.90,0
2263,-0.13,0.13,-1.90,0
2294,0.06,0.13,-1.90,0
2325,0.06,-0.06,-1.90,0
2356,0.06,-0.06,-1.90,0
2387,0.06,-0.06,-1.90,0
2418,0.06,-0.06,-1.90,0
2449,0.06,-0.06,-1.90,0
2480,0.06,-0.06,-1.90,0
2511,0.06,-0.06,-1.91,0
2542,0.06,-0.06,-1.91,0
2573,0.06,-0.06,-1.91,0
2604,0.06,-0.06,-1.91,0
2635,0.06,-0.06,-1.91,0
2666,0.06,-0.06,-1.91,0
2697,0.06,-0.06,-1.92,0
2728,0.06,-0.06,-1.92,0
2759,0.06,-0.06,-1.92,0
2791,0.06,-0.06,-1.92,0
2822,0.06,-0.06,-1.92,0
2853,0.06,-0.06,-1.93,0
2884,0.06,-0.06,-1.93,0
2915,0.06,-0.06,-1.93,0
2946,0.06,-0.06,-1.93,0
2977,0.06,-0.06,-1.93,0
3008,0.06,-0.06,-1.93,0
3010,0.06,0.00,0.00,1
3069,0.06,0.00,0.00,0
3100,0.06,0.73,0.01,0
3132,1.70,3.42,0.07,0
3163,2.99,4.56,0.19,0
3194,4.27,5.71,0.35,0
3225,5.19,4.43,0.50,0
3256,5.74,3.51,0.62,0
3287,6.10,2.96,0.72,0
3318,6.65,2.60,0.80,0
3349,6.84,2.05,0.87,0
3380,7.20,1.86,0.93,0
3411,7.39,1.50,0.98,0
3442,7.57,1.31,1.02,0
3473,7.75,1.13,1.06,0
3504,7.75,0.95,1.09,0
3535,7.94,0.95,1.12,0
3566,8.12,0.76,1.14,0
3597,8.12,0.58,1.16,0
3628,8.30,0.58,1.18,0
3659,8.49,0.40,1.19,0
3690,8.67,0.21,1.20,0
3721,8.67,0.03,1.21,0
3752,8.85,0.03,1.21,0
3783,8.85,-0.15,1.21,0
3815,8.85,-0.15,1.20,0
3846,9.04,-0.15,1.19,0
3877,9.22,-0.34,1.19,0
3908,9.22,-0.52,1.17,0
3939,9.40,-0.52,1.16,0
3970,9.40,-0.70,1.14,0
4001,9.59,-0.70,1.12,0
4032,9.59,-0.89,1.09,0
4063,9.77,-0.89,1.07,0
4094,9.95,-1.07,1.04,0
4125,9.95,-1.25,1.00,0
4156,9.95,-1.25,0.97,0
4187,10.14,-1.25,0.93,0
4218,10.14,-1.44,0.89,0
4249,10.32,-1.44,0.84,0
4280,10.32,-1.62,0.80,0
4311,10.32,-1.62,0.75,0
4342,10.50,-1.62,0.70,0
4373,10.69,-1.80,0.65,0
4404,10.69,-1.99,0.59,0
4435,10.69,-1.99,0.53,0
4466,10.69,-1.99,0.47,0
4497,10.69,-1.99,0.42,0
4528,10.50,-1.99,0.36,0
4559,10.32,-1.80,0.30,0
4590,9.04,-1.62,0.25,0
4621,7.57,-2.95,0.18,0
4652,7.02,-4.18,0.07,0
4683,6.65,-6.32,-0.09,0
4714,6.29,-6.65,-0.28,0
4745,5.92,-6.29,-0.48,0
4776,5.55,-5.92,-0.67,0
4807,5.37,-5.55,-0.86,0
4839,5.00,-5.37,-1.03,0
4870,4.82,-5.00,-1.18,0
4901,4.27,-4.82,-1.34,0
4932,3.90,-4.27,-1.48,0
4963,3.35,-3.90,-1.60,0
4994,2.80,-3.35,-1.72,0
5025,2.07,-2.80,-1.81,0
5056,1.52,-2.07,-1.89,0
5087,0.97,-1.52,-1.94,0
5118,0.60,-0.97,-1.98,0
5149,0.24,-0.60,-2.01,0
5180,0.06,-0.24,-2.02,0
5211,0.06,-0.06,-2.02,0
5242,0.06,-0.06,-2.03,0
5273,0.06,-0.06,-2.03,0
5304,0.06,-0.06,-2.03,0
5335,0.06,-0.06,-2.03,0
5366,0.06,-0.06,-2.03,0
5397,0.06,-0.06,-2.03,0
5428,0.06,-0.06,-2.04,0
5459,0.06,-0.06,-2.04,0
5490,0.06,-0.06,-2.04,0
5521,0.06,-0.06,-2.04,0
5552,0.06,-0.06,-2.04,0
5583,0.06,-0.06,-2.04,0
5614,0.06,-0.06,-2.05,0
5645,0.06,-0.06,-2.05,0
5676,0.06,-0.06,-2.05,0
5707,0.06,-0.06,-2.05,0
5738,0.06,-0.06,-2.05,0
5769,0.06,-0.06,-2.05,0
5800,0.06,-0.06,-2.06,0
5831,0.06,-0.06,-2.06,0
5863,0.06,-0.06,-2.06,0
5894,0.06,-0.06,-2.06,0
5925,0.06,-0.06,-2.06,0
5956,0.06,-0.06,-2.07,0
5987,0.06,-0.06,-2.07,0
6018,0.06,-0.06,-2.07,0
6049,0.06,-0.06,-2.07,0
6080,0.06,-0.06,-2.07,0
6082,0.06,0.00,0.00,1
6141,0.06,0.00,0.00,0
6172,0.06,0.73,0.01,0
6204,1.70,3.42,0.07,0
6235,2.99,4.56,0.19,0
6266,4.27,5.71,0.35,0
6297,5.19,4.43,0.50,0
6328,5.74,3.51,0.62,0
6359,6.29,2.96,0.72,0
6390,6.47,2.41,0.80,0
6421,6.84,2.23,0.87,0
6452,7.20,1.86,0.93,0
6483,7.39,1.50,0.98,0
6514,7.57,1.31,1.02,0
6545,7.75,1.13,1.06,0
6576,7.75,0.95,1.09,0
6607,7.94,0.95,1.12,0
6638,8.12,0.76,1.14,0
6669,8.30,0.58,1.16,0
6700,8.30,0.40,1.18,0
6731,8.49,0.40,1.19,0
6762,8.49,0.21,1.20,0
6793,8.67,0.21,1.21,0
6824,8.67,0.03,1.21,0
6855,8.85,0.03,1.21,0
6887,9.04,-0.15,1.20,0
6918,9.04,-0.34,1.20,0
6949,9.22,-0.34,1.19,0
6980,9.22,-0.52,1.17,0
7011,9.40,-0.52,1.16,0
7042,9.40,-0.70,1.14,0
7073,9.59,-0.70,1.12,0
7104,9.77,-0.89,1.10,0
7135,9.77,-1.07,1.07,0
7166,9.77,-1.07,1.03,0
7197,9.95,-1.07,1.00,0
7228,9.95,-1.25,0.97,0
7259,10.14,-1.25,0.93,0
7290,10.14,-1.44,0.89,0
7321,10.14,-1.44,0.85,0
7352,10.32,-1.44,0.80,0
7383,10.32,-1.62,0.76,0
7414,10.50,-1.62,0.71,0
7445,10.50,-1.80,0.66,0
7476,10.69,-1.80,0.60,0
7507,10.69,-1.99,0.55,0
7538,10.69,-1.99,0.49,0
7569,10.87,-1.99,0.43,0
7600,10.87,-2.17,0.37,0
7631,8.85,-2.17,0.30,0
7662,9.22,-0.15,0.27,0
7693,8.49,-3.13,0.22,0
7724,7.39,-5.09,0.09,0
7755,6.84,-6.69,-0.08,0
7786,6.65,-6.84,-0.29,0
7817,6.10,-6.65,-0.50,0
7848,5.92,-6.10,-0.69,0
7879,5.55,-5.92,-0.88,0
7911,5.37,-5.55,-1.22,0
7942,5.00,-5.37,-1.39,0
7973,4.64,-5.00,-1.54,0
8004,4.27,-4.64,-1.69,0
8035,3.90,-4.27,-1.82,0
8066,3.35,-3.90,-1.95,0
8097,2.80,-3.35,-2.05,0
8128,2.07,-2.80,-2.15,0
8159,1.52,-2.07,-2.22,0
8190,0.97,-1.52,-2.27,0
8221,0.60,-0.97,-2.31,0
8252,0.24,-0.60,-2.33,0
8283,0.06,-0.24,-2.35,0
8314,0.06,-0.06,-2.35,0
8345,0.06,-0.06,-2.35,0
8376,-0.13,-0.06,-2.35,0
8407,0.06,0.13,-2.35,0
8438,-0.13,-0.06,-2.35,0
8469,0.06,0.13,-2.35,0
8500,0.06,-0.06,-2.35,0
8531,-0.13,-0.06,-2.35,0
8562,-0.13,0.13,-2.35,0
8593,-0.13,0.13,-2.35,0
8624,-0.13,0.13,-2.34,0
8655,0.06,0.13,-2.34,0
8686,0.06,-0.06,-2.34,0
8717,0.06,-0.06,-2.34,0
8748,0.06,-0.06,-2.34,0
8779,0.06,-0.06,-2.34,0
8810,-0.13,-0.06,-2.34,0
8841,-0.13,0.13,-2.34,0
8872,-0.13,0.13,-2.34,0
8903,0.06,0.13,-2.34,0
8935,-0.13,-0.06,-2.34,0
8966,-0.13,0.13,-2.34,0
8997,0.06,0.13,-2.33,0
9028,0.06,-0.06,-2.33,0
9059,0.06,-0.06,-2.33,0
9090,-0.13,-0.06,-2.33,0
9121,-0.13,0.13,-2.33,0
9152,0.06,0.13,-2.33,0
9154,0.06,0.00,0.00,1
9213,-0.13,0.00,0.00,0
9244,-0.13,1.00,0.02,0
9276,2.44,3.70,0.09,0
9307,3.17,3.91,0.20,0
9338,4.45,5.53,0.34,0
9369,5.37,4.25,0.49,0
9400,5.92,3.33,0.60,0
9431,6.29,2.78,0.69,0
9462,6.65,2.41,0.77,0
9493,6.84,2.05,0.84,0
9524,7.20,1.86,0.90,0
9555,7.39,1.50,0.95,0
9586,7.57,1.31,0.99,0
9617,7.75,1.13,1.03,0
9648,7.94,0.95,1.06,0
9679,7.94,0.76,1.08,0
9710,7.94,0.76,1.11,0
9741,8.12,0.76,1.13,0
9772,8.30,0.58,1.15,0
9803,8.49,0.40,1.16,0
9834,8.67,0.21,1.17,0
9865,8.67,0.03,1.18,0
9896,8.85,0.03,1.18,0
9927,8.85,-0.15,1.18,0
9959,9.04,-0.15,1.17,0
9990,9.04,-0.34,1.16,0
10021,9.22,-0.34,1.15,0
10052,9.22,-0.52,1.14,0
10083,9.40,-0.52,1.12,0
10114,9.40,-0.70,1.10,0
10145,9.59,-0.70,1.08,0
10176,9.59,-0.89,1.06,0
10207,9.77,-0.89,1.03,0
10238,9.95,-1.07,1.00,0
10269,9.95,-1.25,0.97,0
10300,9.95,-1.25,0.93,0
10331,10.14,-1.25,0.89,0
10362,10.14,-1.44,0.85,0
10393,10.32,-1.44,0.80,0
10424,10.32,-1.62,0.75,0
10455,10.50,-1.62,0.70,0
10486,10.50,-1.80,0.65,0
10517,10.50,-1.80,0.60,0
10548,10.69,-1.80,0.54,0
